algorithm,df
p35pf_double,2.03052e-14
p35pf_double,1.48445e-13
p35pf_double,8.23929e-16
p35pf_double,3.23031e-14
p35pf_double,1.93199e-14
p35pf_double,1.43118e-14
p35pf_double,5.66822e-14
p35pf_double,1.58675e-14
p35pf_double,2.1202e-14
p35pf_double,2.87333e-14
p35pf_double,1.43243e-12
p35pf_double,5.27417e-15
p35pf_double,3.54037e-14
p35pf_double,7.51761e-14
p35pf_double,2.09725e-14
p35pf_double,7.37448e-13
p35pf_double,2.24915e-13
p35pf_double,7.97999e-15
p35pf_double,3.60598e-14
p35pf_double,3.6755e-14
p35pf_double,5.59218e-16
p35pf_double,0
p35pf_double,7.08828e-15
p35pf_double,3.10205e-14
p35pf_double,1.21202e-16
p35pf_double,9.23404e-14
p35pf_double,7.63336e-16
p35pf_double,8.40098e-14
p35pf_double,1.71185e-15
p35pf_double,2.80616e-13
p35pf_double,8.22666e-15
p35pf_double,5.33046e-14
p35pf_double,1.52733e-13
p35pf_double,1.33588e-14
p35pf_double,2.22479e-12
p35pf_double,4.99488e-14
p35pf_double,4.77023e-14
p35pf_double,3.84802e-14
p35pf_double,1.58534e-15
p35pf_double,3.06729e-15
p35pf_double,2.02593e-14
p35pf_double,1.17314e-11
p35pf_double,1.75867e-14
p35pf_double,3.6346e-15
p35pf_double,3.31713e-15
p35pf_double,9.46974e-13
p35pf_double,2.35863e-14
p35pf_double,1.22524e-13
p35pf_double,6.45553e-14
p35pf_double,1.10693e-13
p35pf_double,5.22872e-14
p35pf_double,1.76405e-13
p35pf_double,2.91001e-16
p35pf_double,1.25201e-14
p35pf_double,5.09922e-15
p35pf_double,3.1412e-15
p35pf_double,6.75561e-12
p35pf_double,1.96304e-13
p35pf_double,2.31981e-14
p35pf_double,9.47123e-16
p35pf_double,3.42711e-16
p35pf_double,9.10984e-15
p35pf_double,1.30586e-14
p35pf_double,4.22588e-14
p35pf_double,2.02703e-13
p35pf_double,1.87442e-10
p35pf_double,7.21304e-15
p35pf_double,8.30651e-16
p35pf_double,5.47576e-15
p35pf_double,1.61433e-14
p35pf_double,1.38146e-14
p35pf_double,1.11146e-14
p35pf_double,7.66777e-14
p35pf_double,6.0326e-14
p35pf_double,1.30561e-14
p35pf_double,3.58372e-14
p35pf_double,8.47879e-13
p35pf_double,1.50865e-12
p35pf_double,8.30437e-16
p35pf_double,1.28514e-13
p35pf_double,4.07688e-14
p35pf_double,1.47515e-11
p35pf_double,1.20975e-13
p35pf_double,6.3127e-15
p35pf_double,2.70289e-14
p35pf_double,4.75321e-14
p35pf_double,9.54671e-15
p35pf_double,7.95138e-16
p35pf_double,2.98727e-13
p35pf_double,1.00698e-13
p35pf_double,1.5366e-14
p35pf_double,9.92872e-14
p35pf_double,1.06715e-14
p35pf_double,7.15282e-15
p35pf_double,2.20701e-14
p35pf_double,6.18908e-13
p35pf_double,3.12863e-15
p35pf_double,1.4488e-14
p35pf_double,4.67042e-15
p35pf_double,3.69296e-15
p35pf_double,2.4185e-15
p35pf_double,3.27599e-14
p35pf_double,3.07642e-16
p35pf_double,2.76759e-13
p35pf_double,2.61563e-14
p35pf_double,1.62016e-10
p35pf_double,9.25249e-14
p35pf_double,1.30676e-14
p35pf_double,2.49706e-16
p35pf_double,2.06163e-13
p35pf_double,1.35068e-15
p35pf_double,1.37223e-14
p35pf_double,1.0291e-14
p35pf_double,1.44769e-16
p35pf_double,7.10882e-14
p35pf_double,1.55931e-11
p35pf_double,5.28617e-15
p35pf_double,2.71711e-14
p35pf_double,6.39958e-15
p35pf_double,7.22604e-15
p35pf_double,1.13123e-13
p35pf_double,8.97048e-16
p35pf_double,5.62245e-13
p35pf_double,1.41248e-14
p35pf_double,4.38453e-13
p35pf_double,9.29027e-15
p35pf_double,1.20168e-13
p35pf_double,9.80883e-12
p35pf_double,6.44538e-15
p35pf_double,9.42909e-12
p35pf_double,1.57919e-14
p35pf_double,4.13524e-12
p35pf_double,1.07644e-15
p35pf_double,3.92479e-14
p35pf_double,4.22626e-14
p35pf_double,8.51636e-15
p35pf_double,1.36965e-14
p35pf_double,2.54532e-16
p35pf_double,3.01617e-11
p35pf_double,9.48283e-15
p35pf_double,4.48325e-14
p35pf_double,6.1573e-15
p35pf_double,4.57918e-14
p35pf_double,1.95834e-15
p35pf_double,2.47445e-14
p35pf_double,1.04789e-13
p35pf_double,1.64579e-14
p35pf_double,4.28789e-15
p35pf_double,4.57365e-13
p35pf_double,2.03547e-15
p35pf_double,5.83189e-14
p35pf_double,3.1687e-12
p35pf_double,1.38394e-10
p35pf_double,4.31503e-15
p35pf_double,5.98963e-13
p35pf_double,1.009e-15
p35pf_double,5.59823e-13
p35pf_double,1.84772e-12
p35pf_double,2.87792e-14
p35pf_double,8.97514e-15
p35pf_double,1.88952e-14
p35pf_double,4.42763e-15
p35pf_double,3.4562e-16
p35pf_double,1.07021e-14
p35pf_double,1.55079e-14
p35pf_double,6.75852e-14
p35pf_double,2.14475e-14
p35pf_double,1.08612e-13
p35pf_double,2.4649e-13
p35pf_double,2.90634e-13
p35pf_double,1.71544e-15
p35pf_double,1.10973e-11
p35pf_double,2.30154e-12
p35pf_double,1.73488e-15
p35pf_double,5.17637e-15
p35pf_double,3.54983e-14
p35pf_double,2.49553e-15
p35pf_double,1.70106e-15
p35pf_double,1.05995e-09
p35pf_double,3.66646e-12
p35pf_double,2.84122e-12
p35pf_double,5.98466e-13
p35pf_double,5.32722e-14
p35pf_double,2.0298e-14
p35pf_double,4.92615e-15
p35pf_double,3.12623e-14
p35pf_double,4.89195e-14
p35pf_double,4.38945e-14
p35pf_double,2.52648e-16
p35pf_double,4.18656e-13
p35pf_double,2.27569e-14
p35pf_double,1.04497e-14
p35pf_double,7.78677e-15
p35pf_double,6.06242e-14
p35pf_double,6.45222e-15
p35pf_double,8.54693e-11
p35pf_double,2.15971e-16
p35pf_double,3.89517e-14
p35pf_double,1.03355e-11
p35pf_double,2.53967e-14
p35pf_double,3.90589e-15
p35pf_double,1.68356e-14
p35pf_double,2.80394e-15
p35pf_double,3.3402e-10
p35pf_double,3.39264e-11
p35pf_double,2.91735e-14
p35pf_double,3.98975e-13
p35pf_double,1.57418e-13
p35pf_double,1.31431e-12
p35pf_double,1.41505e-12
p35pf_double,2.10938e-13
p35pf_double,1.71512e-13
p35pf_double,1.55613e-15
p35pf_double,4.39256e-14
p35pf_double,1.17672e-13
p35pf_double,5.05203e-13
p35pf_double,4.83699e-15
p35pf_double,7.8328e-15
p35pf_double,1.65661e-12
p35pf_double,8.77634e-13
p35pf_double,3.40454e-16
p35pf_double,9.09133e-14
p35pf_double,7.36815e-16
p35pf_double,1.66788e-12
p35pf_double,6.43257e-14
p35pf_double,3.33626e-14
p35pf_double,9.93918e-15
p35pf_double,3.76927e-15
p35pf_double,2.05887e-15
p35pf_double,1.33773e-13
p35pf_double,6.14887e-14
p35pf_double,2.12164e-14
p35pf_double,1.63902e-14
p35pf_double,1.44596e-14
p35pf_double,3.34841e-15
p35pf_double,3.5219e-15
p35pf_double,1.88026e-13
p35pf_double,2.93702e-13
p35pf_double,3.66348e-15
p35pf_double,5.48494e-14
p35pf_double,8.70484e-16
p35pf_double,2.46566e-13
p35pf_double,3.61633e-15
p35pf_double,3.0479e-14
p35pf_double,1.19068e-14
p35pf_double,2.10321e-14
p35pf_double,6.3085e-14
p35pf_double,2.29622e-13
p35pf_double,3.59533e-13
p35pf_double,5.69208e-14
p35pf_double,1.92404e-14
p35pf_double,2.15562e-15
p35pf_double,0
p35pf_double,6.5364e-12
p35pf_double,1.31042e-11
p35pf_double,2.61704e-14
p35pf_double,1.50076e-15
p35pf_double,1.87232e-12
p35pf_double,2.76278e-13
p35pf_double,2.45053e-14
p35pf_double,4.08455e-11
p35pf_double,1.5164e-13
p35pf_double,2.41616e-14
p35pf_double,2.48701e-14
p35pf_double,2.63502e-07
p35pf_double,1.75578e-14
p35pf_double,3.10787e-13
p35pf_double,8.11875e-15
p35pf_double,6.60542e-15
p35pf_double,4.05566e-15
p35pf_double,0
p35pf_double,1.76843e-13
p35pf_double,5.89256e-14
p35pf_double,2.81947e-15
p35pf_double,7.7366e-13
p35pf_double,5.8566e-14
p35pf_double,2.01479e-14
p35pf_double,1.4001e-13
p35pf_double,9.54691e-13
p35pf_double,2.12639e-15
p35pf_double,9.27065e-16
p35pf_double,0
p35pf_double,8.17161e-14
p35pf_double,6.3369e-13
p35pf_double,2.30729e-14
p35pf_double,1.52556e-15
p35pf_double,7.76128e-15
p35pf_double,5.06408e-14
p35pf_double,1.06071e-13
p35pf_double,8.98286e-16
p35pf_double,4.65234e-15
p35pf_double,6.22881e-12
p35pf_double,1.4864e-13
p35pf_double,8.68568e-15
p35pf_double,2.35781e-15
p35pf_double,1.52963e-15
p35pf_double,1.7947e-13
p35pf_double,4.66721e-14
p35pf_double,1.61643e-13
p35pf_double,8.97559e-16
p35pf_double,4.00742e-13
p35pf_double,5.5245e-15
p35pf_double,1.19103e-16
p35pf_double,1.20559e-13
p35pf_double,2.42697e-13
p35pf_double,2.47496e-14
p35pf_double,2.05802e-13
p35pf_double,1.25679e-16
p35pf_double,9.38721e-15
p35pf_double,1.22107e-14
p35pf_double,1.47917e-12
p35pf_double,1.20436e-14
p35pf_double,1.54662e-13
p35pf_double,2.64818e-15
p35pf_double,1.68507e-13
p35pf_double,3.98333e-14
p35pf_double,5.28127e-15
p35pf_double,3.06957e-15
p35pf_double,9.06695e-13
p35pf_double,7.54359e-15
p35pf_double,1.99514e-14
p35pf_double,1.407e-15
p35pf_double,3.07381e-11
p35pf_double,1.68324e-11
p35pf_double,5.87911e-15
p35pf_double,3.50128e-13
p35pf_double,3.94453e-13
p35pf_double,1.22494e-14
p35pf_double,9.49395e-13
p35pf_double,1.09599e-14
p35pf_double,5.25915e-15
p35pf_double,4.47628e-14
p35pf_double,3.98125e-13
p35pf_double,2.65849e-14
p35pf_double,2.98046e-16
p35pf_double,3.27136e-15
p35pf_double,3.95338e-14
p35pf_double,1.19692e-14
p35pf_double,4.85972e-14
p35pf_double,2.6138e-12
p35pf_double,1.69555e-11
p35pf_double,1.69299e-13
p35pf_double,9.80404e-14
p35pf_double,3.65481e-14
p35pf_double,9.20636e-15
p35pf_double,2.20585e-12
p35pf_double,9.27075e-15
p35pf_double,8.64477e-13
p35pf_double,2.25598e-10
p35pf_double,2.15581e-14
p35pf_double,1.55946e-15
p35pf_double,3.25662e-13
p35pf_double,6.1044e-14
p35pf_double,1.51372e-15
p35pf_double,1.86544e-14
p35pf_double,2.47186e-13
p35pf_double,3.01944e-13
p35pf_double,4.34989e-16
p35pf_double,3.91644e-14
p35pf_double,1.2993e-13
p35pf_double,2.58302e-14
p35pf_double,7.6523e-16
p35pf_double,4.59277e-10
p35pf_double,9.93715e-16
p35pf_double,5.24729e-15
p35pf_double,1.64621e-15
p35pf_double,5.62213e-15
p35pf_double,3.88963e-14
p35pf_double,1.65448e-15
p35pf_double,3.69761e-14
p35pf_double,1.15248e-11
p35pf_double,5.46364e-11
p35pf_double,5.92078e-15
p35pf_double,8.42605e-13
p35pf_double,1.85365e-14
p35pf_double,6.15535e-14
p35pf_double,3.99108e-14
p35pf_double,1.33071e-06
p35pf_double,2.19925e-14
p35pf_double,3.53468e-16
p35pf_double,1.71227e-11
p35pf_double,2.82454e-15
p35pf_double,2.98614e-15
p35pf_double,1.74508e-14
p35pf_double,5.40856e-14
p35pf_double,2.27558e-14
p35pf_double,8.60099e-13
p35pf_double,7.55932e-15
p35pf_double,4.78853e-13
p35pf_double,1.341e-14
p35pf_double,1.28009e-15
p35pf_double,1.07494e-14
p35pf_double,3.58521e-13
p35pf_double,5.34676e-15
p35pf_double,2.0068e-13
p35pf_double,4.53671e-16
p35pf_double,1.0048e-15
p35pf_double,3.97968e-16
p35pf_double,8.97324e-15
p35pf_double,1.06426e-14
p35pf_double,1.21775e-14
p35pf_double,3.48775e-13
p35pf_double,4.5568e-15
p35pf_double,4.81888e-15
p35pf_double,1.09545e-13
p35pf_double,1.91488e-13
p35pf_double,5.3074e-14
p35pf_double,2.10444e-14
p35pf_double,1.42779e-11
p35pf_double,4.85215e-15
p35pf_double,2.46619e-14
p35pf_double,2.10595e-14
p35pf_double,2.87576e-15
p35pf_double,3.6159e-15
p35pf_double,1.71054e-14
p35pf_double,1.30622e-14
p35pf_double,2.14107e-15
p35pf_double,1.16332e-12
p35pf_double,1.98087e-12
p35pf_double,4.85866e-14
p35pf_double,1.22439e-14
p35pf_double,5.32292e-14
p35pf_double,3.12588e-15
p35pf_double,0
p35pf_double,3.02152e-12
p35pf_double,9.20616e-15
p35pf_double,5.26186e-14
p35pf_double,8.94709e-15
p35pf_double,7.11888e-16
p35pf_double,1.95274e-14
p35pf_double,2.72247e-15
p35pf_double,1.66861e-16
p35pf_double,7.3453e-12
p35pf_double,3.19329e-15
p35pf_double,1.17227e-14
p35pf_double,4.92488e-12
p35pf_double,5.20471e-13
p35pf_double,6.57543e-15
p35pf_double,3.4841e-15
p35pf_double,2.3666e-12
p35pf_double,5.84824e-14
p35pf_double,5.91575e-15
p35pf_double,2.44679e-11
p35pf_double,0
p35pf_double,4.93842e-15
p35pf_double,2.96687e-15
p35pf_double,1.10669e-15
p35pf_double,1.6614e-13
p35pf_double,1.02564e-14
p35pf_double,3.88859e-16
p35pf_double,5.06742e-15
p35pf_double,1.64617e-16
p35pf_double,2.74915e-16
p35pf_double,2.24124e-12
p35pf_double,3.46763e-15
p35pf_double,1.2999e-16
p35pf_double,4.04006e-16
p35pf_double,7.30128e-14
p35pf_double,1.38463e-13
p35pf_double,1.7988e-14
p35pf_double,2.66095e-15
p35pf_double,1.51804e-09
p35pf_double,9.77668e-15
p35pf_double,7.95154e-13
p35pf_double,6.97698e-15
p35pf_double,3.3309e-13
p35pf_double,7.7174e-13
p35pf_double,2.10467e-12
p35pf_double,5.46752e-16
p35pf_double,5.8936e-15
p35pf_double,1.23262e-14
p35pf_double,4.82665e-13
p35pf_double,2.10001e-14
p35pf_double,2.85829e-15
p35pf_double,4.68561e-15
p35pf_double,3.39227e-13
p35pf_double,4.90481e-14
p35pf_double,6.86667e-15
p35pf_double,1.66833e-14
p35pf_double,8.55572e-15
p35pf_double,7.63931e-14
p35pf_double,2.25558e-14
p35pf_double,7.10797e-15
p35pf_double,1.87555e-14
p35pf_double,2.73987e-10
p35pf_double,2.17898e-16
p35pf_double,1.93305e-12
p35pf_double,4.20321e-15
p35pf_double,7.51852e-14
p35pf_double,1.32807e-13
p35pf_double,2.28786e-13
p35pf_double,2.3136e-15
p35pf_double,2.25063e-15
p35pf_double,1.83266e-14
p35pf_double,4.56667e-14
p35pf_double,1.89667e-13
p35pf_double,1.16791e-13
p35pf_double,1.66563e-15
p35pf_double,7.63128e-15
p35pf_double,4.82903e-11
p35pf_double,8.24329e-14
p35pf_double,4.83012e-15
p35pf_double,3.24131e-13
p35pf_double,6.63529e-15
p35pf_double,7.46417e-15
p35pf_double,3.83443e-14
p35pf_double,1.59843e-14
p35pf_double,3.60994e-16
p35pf_double,6.10836e-16
p35pf_double,9.62476e-16
p35pf_double,1.26972e-14
p35pf_double,5.01564e-15
p35pf_double,1.49651e-12
p35pf_double,2.95495e-14
p35pf_double,4.43165e-15
p35pf_double,5.79974e-12
p35pf_double,1.44602e-14
p35pf_double,8.33478e-13
p35pf_double,2.22897e-14
p35pf_double,1.51934e-14
p35pf_double,1.56894e-13
p35pf_double,1.56069e-14
p35pf_double,2.79007e-13
p35pf_double,1.67676e-15
p35pf_double,4.71885e-15
p35pf_double,7.45888e-15
p35pf_double,6.79555e-15
p35pf_double,2.72696e-15
p35pf_double,6.8893e-16
p35pf_double,6.96349e-13
p35pf_double,2.2401e-14
p35pf_double,1.67154e-12
p35pf_double,4.79085e-14
p35pf_double,5.58471e-15
p35pf_double,1.22893e-12
p35pf_double,3.17752e-14
p35pf_double,9.32709e-14
p35pf_double,5.23797e-15
p35pf_double,1.68561e-14
p35pf_double,6.58463e-16
p35pf_double,6.36024e-14
p35pf_double,1.84154e-14
p35pf_double,9.66519e-14
p35pf_double,5.1596e-13
p35pf_double,2.9187e-13
p35pf_double,7.38126e-14
p35pf_double,7.5719e-15
p35pf_double,4.23025e-10
p35pf_double,8.5716e-15
p35pf_double,7.30207e-12
p35pf_double,1.42845e-15
p35pf_double,1.60762e-14
p35pf_double,2.87098e-14
p35pf_double,6.66209e-15
p35pf_double,8.35958e-15
p35pf_double,1.59043e-14
p35pf_double,8.61889e-15
p35pf_double,3.00464e-14
p35pf_double,8.03735e-15
p35pf_double,1.10525e-14
p35pf_double,9.67628e-15
p35pf_double,8.822e-16
p35pf_double,6.45763e-14
p35pf_double,2.48178e-13
p35pf_double,9.77871e-15
p35pf_double,2.299e-15
p35pf_double,1.00874e-14
p35pf_double,1.61459e-14
p35pf_double,7.78877e-16
p35pf_double,5.71617e-15
p35pf_double,2.876e-15
p35pf_double,4.14023e-16
p35pf_double,2.04304e-13
p35pf_double,1.49251e-15
p35pf_double,1.07307e-15
p35pf_double,1.34701e-11
p35pf_double,1.09731e-15
p35pf_double,4.61884e-15
p35pf_double,1.25852e-12
p35pf_double,4.04249e-15
p35pf_double,3.04519e-13
p35pf_double,3.99075e-13
p35pf_double,1.86963e-14
p35pf_double,1.66904e-13
p35pf_double,1.3918e-13
p35pf_double,9.09169e-15
p35pf_double,2.29043e-13
p35pf_double,8.42916e-16
p35pf_double,1.40529e-14
p35pf_double,1.11557e-15
p35pf_double,3.80845e-14
p35pf_double,6.9202e-14
p35pf_double,2.1583e-14
p35pf_double,7.75506e-13
p35pf_double,1.16559e-13
p35pf_double,9.54726e-14
p35pf_double,1.41382e-11
p35pf_double,2.50557e-13
p35pf_double,1.41257e-14
p35pf_double,3.45552e-13
p35pf_double,2.02572e-12
p35pf_double,1.09207e-15
p35pf_double,1.65906e-14
p35pf_double,3.49353e-14
p35pf_double,0.00159808
p35pf_double,1.73316e-14
p35pf_double,1.29844e-14
p35pf_double,1.16234e-15
p35pf_double,7.30353e-15
p35pf_double,8.19708e-15
p35pf_double,4.06004e-15
p35pf_double,1.30614e-15
p35pf_double,2.3253e-15
p35pf_double,4.03598e-15
p35pf_double,3.97068e-13
p35pf_double,5.60995e-13
p35pf_double,6.42456e-15
p35pf_double,1.02347e-12
p35pf_double,4.72605e-15
p35pf_double,5.55849e-14
p35pf_double,3.4964e-15
p35pf_double,5.45618e-15
p35pf_double,1.67981e-13
p35pf_double,1.60178e-15
p35pf_double,5.39345e-14
p35pf_double,2.23431e-13
p35pf_double,1.79552e-15
p35pf_double,1.16567e-16
p35pf_double,1.16193e-14
p35pf_double,1.79244e-13
p35pf_double,1.48297e-15
p35pf_double,7.48281e-15
p35pf_double,1.18649e-13
p35pf_double,2.12833e-14
p35pf_double,1.26606e-13
p35pf_double,6.74917e-15
p35pf_double,5.60878e-13
p35pf_double,1.59395e-14
p35pf_double,3.79926e-16
p35pf_double,9.29345e-15
p35pf_double,1.11436e-14
p35pf_double,5.97936e-15
p35pf_double,1.49437e-14
p35pf_double,5.3108e-14
p35pf_double,1.66509e-12
p35pf_double,3.68824e-15
p35pf_double,6.48692e-15
p35pf_double,9.3277e-15
p35pf_double,3.45618e-14
p35pf_double,1.13752e-14
p35pf_double,3.1577e-15
p35pf_double,1.43767e-15
p35pf_double,7.23886e-15
p35pf_double,6.97101e-16
p35pf_double,3.57466e-14
p35pf_double,1.24146e-15
p35pf_double,3.49054e-15
p35pf_double,3.98046e-12
p35pf_double,2.54173e-15
p35pf_double,4.22e-14
p35pf_double,5.13131e-12
p35pf_double,3.84454e-16
p35pf_double,8.47098e-14
p35pf_double,7.48152e-14
p35pf_double,1.6332e-15
p35pf_double,7.5328e-14
p35pf_double,4.95296e-14
p35pf_double,9.78192e-16
p35pf_double,8.75513e-15
p35pf_double,4.139e-16
p35pf_double,2.30114e-14
p35pf_double,1.2648e-13
p35pf_double,2.54289e-12
p35pf_double,1.74866e-14
p35pf_double,1.16697e-14
p35pf_double,1.27211e-15
p35pf_double,1.50737e-16
p35pf_double,1.09722e-14
p35pf_double,3.82396e-13
p35pf_double,2.63967e-15
p35pf_double,3.07523e-13
p35pf_double,1.61605e-13
p35pf_double,5.62962e-14
p35pf_double,3.3491e-15
p35pf_double,4.79147e-14
p35pf_double,2.19454e-13
p35pf_double,3.24312e-14
p35pf_double,9.37921e-16
p35pf_double,0
p35pf_double,5.1689e-15
p35pf_double,6.2644e-14
p35pf_double,3.9626e-15
p35pf_double,2.77178e-15
p35pf_double,1.36865e-13
p35pf_double,1.50027e-14
p35pf_double,2.00977e-15
p35pf_double,7.5216e-16
p35pf_double,4.23629e-14
p35pf_double,1.36099e-14
p35pf_double,2.92647e-13
p35pf_double,1.1461e-12
p35pf_double,3.59927e-14
p35pf_double,1.1089e-14
p35pf_double,6.45949e-15
p35pf_double,8.03188e-13
p35pf_double,1.01077e-14
p35pf_double,2.14689e-15
p35pf_double,5.41966e-14
p35pf_double,9.84938e-14
p35pf_double,5.92762e-13
p35pf_double,4.90755e-14
p35pf_double,5.90025e-13
p35pf_double,6.77833e-15
p35pf_double,1.81762e-15
p35pf_double,3.11703e-12
p35pf_double,9.53614e-16
p35pf_double,5.99021e-15
p35pf_double,5.61791e-14
p35pf_double,2.89479e-16
p35pf_double,7.34342e-13
p35pf_double,2.1408e-14
p35pf_double,8.29674e-14
p35pf_double,1.2627e-13
p35pf_double,3.84319e-14
p35pf_double,3.14972e-13
p35pf_double,3.7951e-16
p35pf_double,1.92646e-14
p35pf_double,4.65658e-15
p35pf_double,3.48195e-14
p35pf_double,2.44953e-15
p35pf_double,2.67349e-13
p35pf_double,2.18208e-12
p35pf_double,3.43817e-12
p35pf_double,2.33554e-14
p35pf_double,1.13136e-13
p35pf_double,2.87479e-15
p35pf_double,3.62753e-15
p35pf_double,8.94672e-15
p35pf_double,7.17935e-15
p35pf_double,7.08273e-16
p35pf_double,6.63204e-14
p35pf_double,1.9621e-13
p35pf_double,2.86745e-15
p35pf_double,5.66022e-16
p35pf_double,1.05348e-15
p35pf_double,1.94064e-14
p35pf_double,1.13448e-14
p35pf_double,2.59188e-14
p35pf_double,2.29317e-15
p35pf_double,1.2923e-14
p35pf_double,5.84173e-13
p35pf_double,9.41214e-14
p35pf_double,2.38731e-14
p35pf_double,8.42669e-14
p35pf_double,3.27546e-15
p35pf_double,6.06166e-14
p35pf_double,5.44698e-13
p35pf_double,1.95452e-14
p35pf_double,1.31363e-13
p35pf_double,4.65361e-15
p35pf_double,4.68421e-15
p35pf_double,5.88149e-13
p35pf_double,5.25597e-14
p35pf_double,1.75738e-16
p35pf_double,8.16534e-15
p35pf_double,1.07869e-13
p35pf_double,4.66038e-14
p35pf_double,1.94301e-13
p35pf_double,3.18028e-14
p35pf_double,1.26468e-13
p35pf_double,3.8613e-15
p35pf_double,8.30475e-15
p35pf_double,3.66245e-15
p35pf_double,7.8124e-15
p35pf_double,2.14381e-13
p35pf_double,6.56329e-16
p35pf_double,2.23851e-15
p35pf_double,2.83645e-15
p35pf_double,9.42819e-15
p35pf_double,1.84849e-12
p35pf_double,1.43294e-14
p35pf_double,6.22139e-14
p35pf_double,1.25039e-13
p35pf_double,4.28461e-14
p35pf_double,9.95555e-16
p35pf_double,8.80246e-15
p35pf_double,2.05541e-14
p35pf_double,9.62387e-15
p35pf_double,1.1479e-13
p35pf_double,5.65964e-14
p35pf_double,1.72228e-14
p35pf_double,1.49909e-14
p35pf_double,2.46018e-15
p35pf_double,2.71826e-13
p35pf_double,2.50459e-13
p35pf_double,9.92905e-15
p35pf_double,4.11441e-14
p35pf_double,3.3779e-14
p35pf_double,1.15948e-13
p35pf_double,3.6512e-15
p35pf_double,2.03012e-15
p35pf_double,5.39812e-13
p35pf_double,1.093e-12
p35pf_double,1.11418e-13
p35pf_double,8.34506e-13
p35pf_double,1.71539e-15
p35pf_double,4.38578e-08
p35pf_double,9.24988e-15
p35pf_double,1.92157e-14
p35pf_double,2.98819e-14
p35pf_double,1.67431e-14
p35pf_double,1.58269e-14
p35pf_double,1.45486e-14
p35pf_double,9.9978e-15
p35pf_double,5.00383e-14
p35pf_double,1.24378e-14
p35pf_double,1.04783e-13
p35pf_double,7.10531e-15
p35pf_double,2.1348e-13
p35pf_double,1.10178e-14
p35pf_double,7.4349e-16
p35pf_double,5.20595e-16
p35pf_double,1.46656e-13
p35pf_double,1.92562e-15
p35pf_double,9.96635e-14
p35pf_double,9.20896e-14
p35pf_double,1.10881e-14
p35pf_double,1.74177e-11
p35pf_double,1.63234e-13
p35pf_double,1.61e-15
p35pf_double,2.02316e-09
p35pf_double,9.06419e-10
p35pf_double,1.23994e-15
p35pf_double,2.32407e-14
p35pf_double,1.67126e-11
p35pf_double,1.17498e-12
p35pf_double,5.166e-13
p35pf_double,6.69677e-16
p35pf_double,3.66842e-15
p35pf_double,3.32251e-14
p35pf_double,1.62959e-14
p35pf_double,8.24202e-15
p35pf_double,1.05237e-14
p35pf_double,2.02653e-14
p35pf_double,1.30849e-14
p35pf_double,1.1962e-15
p35pf_double,2.36819e-12
p35pf_double,1.228e-11
p35pf_double,1.94021e-13
p35pf_double,3.50243e-15
p35pf_double,6.12196e-15
p35pf_double,2.34656e-14
p35pf_double,2.35422e-14
p35pf_double,6.23791e-16
p35pf_double,1.00177e-14
p35pf_double,1.03938e-15
p35pf_double,9.3363e-13
p35pf_double,1.41602e-16
p35pf_double,3.62702e-14
p35pf_double,1.97395e-14
p35pf_double,9.3536e-12
p35pf_double,1.02263e-14
p35pf_double,9.76281e-15
p35pf_double,3.29705e-15
p35pf_double,8.31253e-13
p35pf_double,3.4946e-15
p35pf_double,6.48853e-15
p35pf_double,3.72397e-15
p35pf_double,2.94356e-14
p35pf_double,4.89491e-13
p35pf_double,2.75979e-15
p35pf_double,7.94855e-12
p35pf_double,1.96932e-15
p35pf_double,0
p35pf_double,1.59143e-12
p35pf_double,1.54439e-15
p35pf_double,1.52264e-09
p35pf_double,4.98576e-15
p35pf_double,4.27676e-14
