algorithm,df
p35pf_double,3.62715e-14
p35pf_double,2.25139e-14
p35pf_double,7.70961e-14
p35pf_double,5.71444e-14
p35pf_double,3.31545e-13
p35pf_double,3.48645e-13
p35pf_double,2.66281e-13
p35pf_double,9.695e-14
p35pf_double,1.07343e-12
p35pf_double,3.78933e-13
p35pf_double,2.02868e-13
p35pf_double,6.23848e-13
p35pf_double,9.76495e-14
p35pf_double,1.7373e-12
p35pf_double,9.51113e-11
p35pf_double,3.68122e-14
p35pf_double,5.02104e-13
p35pf_double,7.57451e-13
p35pf_double,7.36286e-14
p35pf_double,1.03381e-13
p35pf_double,1.94819e-13
p35pf_double,1.81111e-13
p35pf_double,2.68956e-14
p35pf_double,5.91739e-13
p35pf_double,5.02019e-14
p35pf_double,1.39062e-13
p35pf_double,3.43913e-13
p35pf_double,1.0331e-14
p35pf_double,3.02992e-14
p35pf_double,4.01654e-12
p35pf_double,2.70699e-12
p35pf_double,3.77394e-13
p35pf_double,2.41269e-13
p35pf_double,6.36065e-13
p35pf_double,3.31614e-14
p35pf_double,9.62358e-13
p35pf_double,1.18607e-12
p35pf_double,1.10926e-12
p35pf_double,2.37102e-13
p35pf_double,1.30848e-13
p35pf_double,2.54028e-13
p35pf_double,2.25586e-13
p35pf_double,6.6723e-13
p35pf_double,4.6396e-14
p35pf_double,1.82078e-14
p35pf_double,6.76783e-14
p35pf_double,2.88938e-13
p35pf_double,5.92099e-12
p35pf_double,1.84334e-13
p35pf_double,2.94948e-13
p35pf_double,2.89317e-13
p35pf_double,2.1565e-13
p35pf_double,1.87946e-13
p35pf_double,2.01986e-12
p35pf_double,3.72104e-14
p35pf_double,5.93086e-15
p35pf_double,1.90123e-12
p35pf_double,1.45945e-13
p35pf_double,2.5246e-13
p35pf_double,3.26297e-13
p35pf_double,2.99365e-13
p35pf_double,9.37673e-15
p35pf_double,1.06187e-14
p35pf_double,5.60879e-13
p35pf_double,9.89045e-14
p35pf_double,4.68965e-14
p35pf_double,4.22531e-13
p35pf_double,1.95051e-13
p35pf_double,8.9119e-14
p35pf_double,4.55916e-13
p35pf_double,4.16795e-12
p35pf_double,1.21256e-12
p35pf_double,8.20033e-14
p35pf_double,6.15863e-14
p35pf_double,6.33509e-12
p35pf_double,4.13636e-12
p35pf_double,5.61206e-12
p35pf_double,2.01916e-13
p35pf_double,5.68486e-13
p35pf_double,1.66615e-13
p35pf_double,5.68645e-13
p35pf_double,1.09395e-10
p35pf_double,1.6639e-13
p35pf_double,6.0537e-13
p35pf_double,1.73308e-14
p35pf_double,1.16715e-14
p35pf_double,6.42371e-13
p35pf_double,1.27701e-15
p35pf_double,7.53032e-14
p35pf_double,3.37365e-15
p35pf_double,5.09961e-13
p35pf_double,1.79275e-14
p35pf_double,8.53529e-13
p35pf_double,1.45642e-13
p35pf_double,8.70366e-14
p35pf_double,3.83316e-13
p35pf_double,8.2207e-13
p35pf_double,2.97214e-13
p35pf_double,5.43215e-13
p35pf_double,2.94715e-13
p35pf_double,1.25684e-13
p35pf_double,6.83082e-14
p35pf_double,9.74336e-13
p35pf_double,1.26793e-11
p35pf_double,9.66396e-14
p35pf_double,1.19691e-12
p35pf_double,4.94382e-14
p35pf_double,1.21487e-13
p35pf_double,2.15001e-14
p35pf_double,8.14687e-14
p35pf_double,1.90242e-13
p35pf_double,5.91518e-13
p35pf_double,5.23931e-12
p35pf_double,3.22357e-13
p35pf_double,1.45185e-14
p35pf_double,3.57805e-13
p35pf_double,5.43394e-14
p35pf_double,1.51618e-12
p35pf_double,4.36247e-14
p35pf_double,7.40779e-13
p35pf_double,2.99731e-13
p35pf_double,1.27577e-13
p35pf_double,9.08164e-14
p35pf_double,1.1366e-12
p35pf_double,1.63737e-13
p35pf_double,2.49265e-13
p35pf_double,2.62441e-14
p35pf_double,8.00556e-14
p35pf_double,1.37244e-13
p35pf_double,3.60916e-14
p35pf_double,1.70772e-12
p35pf_double,1.29517e-13
p35pf_double,1.30253e-11
p35pf_double,1.15879e-13
p35pf_double,1.4566e-13
p35pf_double,2.39811e-14
p35pf_double,2.58289e-14
p35pf_double,3.96891e-14
p35pf_double,1.13547e-09
p35pf_double,3.33691e-14
p35pf_double,3.98799e-13
p35pf_double,2.48004e-13
p35pf_double,1.19093e-13
p35pf_double,3.82028e-15
p35pf_double,3.22742e-13
p35pf_double,1.73804e-13
p35pf_double,2.0854e-12
p35pf_double,7.32918e-14
p35pf_double,6.15561e-14
p35pf_double,2.84713e-12
p35pf_double,8.16448e-13
p35pf_double,1.42032e-13
p35pf_double,3.34252e-14
p35pf_double,1.91427e-13
p35pf_double,1.6314e-13
p35pf_double,1.78332e-13
p35pf_double,3.78971e-13
p35pf_double,3.17867e-13
p35pf_double,4.67243e-15
p35pf_double,7.07341e-12
p35pf_double,4.09799e-13
p35pf_double,5.84838e-13
p35pf_double,9.70299e-13
p35pf_double,2.81755e-13
p35pf_double,2.25945e-15
p35pf_double,6.03876e-14
p35pf_double,1.76885e-14
p35pf_double,1.89128e-13
p35pf_double,1.26567e-13
p35pf_double,5.457e-14
p35pf_double,2.08211e-14
p35pf_double,2.42451e-13
p35pf_double,5.00951e-14
p35pf_double,2.17503e-13
p35pf_double,4.85591e-13
p35pf_double,4.68455e-14
p35pf_double,3.58509e-14
p35pf_double,3.6496e-13
p35pf_double,2.44914e-14
p35pf_double,9.77019e-14
p35pf_double,4.83018e-10
p35pf_double,7.65591e-14
p35pf_double,3.75073e-13
p35pf_double,6.29507e-14
p35pf_double,1.70524e-10
p35pf_double,2.17985e-16
p35pf_double,4.63487e-13
p35pf_double,1.15758e-12
p35pf_double,1.90548e-12
p35pf_double,1.9014e-13
p35pf_double,2.89351e-13
p35pf_double,3.08956e-14
p35pf_double,2.06364e-13
p35pf_double,1.37486e-13
p35pf_double,1.85501e-13
p35pf_double,2.25296e-13
p35pf_double,2.32604e-13
p35pf_double,2.78453e-15
p35pf_double,2.32423e-14
p35pf_double,2.29391e-13
p35pf_double,1.00204e-13
p35pf_double,1.21799e-13
p35pf_double,7.31856e-14
p35pf_double,1.37168e-13
p35pf_double,3.43519e-12
p35pf_double,2.26544e-12
p35pf_double,1.85233e-13
p35pf_double,1.16474e-13
p35pf_double,1.16579e-13
p35pf_double,1.72684e-13
p35pf_double,6.38533e-13
p35pf_double,5.22638e-13
p35pf_double,3.44712e-13
p35pf_double,2.67941e-13
p35pf_double,3.82173e-15
p35pf_double,3.31001e-13
p35pf_double,2.54312e-13
p35pf_double,1.76587e-12
p35pf_double,4.28747e-13
p35pf_double,1.16723e-11
p35pf_double,2.03984e-13
p35pf_double,1.0373e-13
p35pf_double,8.19162e-13
p35pf_double,1.71849e-14
p35pf_double,3.73752e-14
p35pf_double,5.24177e-14
p35pf_double,3.33843e-12
p35pf_double,2.77543e-13
p35pf_double,5.3052e-14
p35pf_double,6.29414e-14
p35pf_double,5.64857e-14
p35pf_double,6.06548e-14
p35pf_double,1.06034e-14
p35pf_double,4.63585e-14
p35pf_double,5.90354e-14
p35pf_double,6.92764e-13
p35pf_double,7.40584e-13
p35pf_double,1.58505e-13
p35pf_double,8.08304e-14
p35pf_double,1.36596e-13
p35pf_double,1.03465e-12
p35pf_double,3.54492e-14
p35pf_double,2.33136e-13
p35pf_double,3.40785e-11
p35pf_double,7.58023e-13
p35pf_double,6.89984e-14
p35pf_double,1.7966e-13
p35pf_double,3.90313e-12
p35pf_double,1.10763e-13
p35pf_double,1.95715e-13
p35pf_double,8.07278e-14
p35pf_double,1.55354e-13
p35pf_double,1.94073e-13
p35pf_double,3.23044e-13
p35pf_double,1.89094e-13
p35pf_double,4.77818e-14
p35pf_double,8.73047e-13
p35pf_double,9.94928e-14
p35pf_double,5.78564e-14
p35pf_double,1.01671e-13
p35pf_double,2.10281e-13
p35pf_double,1.74673e-13
p35pf_double,9.93353e-14
p35pf_double,1.74681e-14
p35pf_double,6.33328e-13
p35pf_double,1.16702e-13
p35pf_double,1.13442e-13
p35pf_double,2.56301e-13
p35pf_double,7.06999e-09
p35pf_double,5.1859e-13
p35pf_double,1.35478e-13
p35pf_double,2.91237e-13
p35pf_double,1.26475e-13
p35pf_double,1.19422e-12
p35pf_double,1.48961e-14
p35pf_double,1.54107e-13
p35pf_double,7.09902e-13
p35pf_double,1.43997e-13
p35pf_double,1.52153e-13
p35pf_double,5.1456e-11
p35pf_double,2.71726e-13
p35pf_double,2.22689e-12
p35pf_double,5.56967e-14
p35pf_double,3.11593e-14
p35pf_double,2.88719e-13
p35pf_double,1.36303e-13
p35pf_double,2.16948e-13
p35pf_double,7.16415e-14
p35pf_double,1.97097e-12
p35pf_double,1.38186e-13
p35pf_double,6.51095e-14
p35pf_double,5.46291e-14
p35pf_double,1.07182e-14
p35pf_double,1.48527e-13
p35pf_double,3.88395e-08
p35pf_double,2.63978e-13
p35pf_double,1.27637e-13
p35pf_double,7.10848e-14
p35pf_double,4.10522e-13
p35pf_double,3.3882e-13
p35pf_double,2.93218e-13
p35pf_double,1.43435e-12
p35pf_double,6.58334e-13
p35pf_double,4.98273e-13
p35pf_double,1.99073e-13
p35pf_double,1.36362e-13
p35pf_double,4.23493e-15
p35pf_double,5.2537e-14
p35pf_double,1.20725e-12
p35pf_double,1.16801e-13
p35pf_double,1.16541e-13
p35pf_double,7.09309e-14
p35pf_double,2.64377e-13
p35pf_double,9.67746e-13
p35pf_double,2.05914e-13
p35pf_double,5.06593e-14
p35pf_double,3.11712e-14
p35pf_double,9.43855e-14
p35pf_double,6.56603e-14
p35pf_double,6.39972e-14
p35pf_double,1.07299e-13
p35pf_double,2.3221e-13
p35pf_double,4.22943e-13
p35pf_double,1.6292e-13
p35pf_double,2.19105e-13
p35pf_double,2.77529e-13
p35pf_double,9.50149e-08
p35pf_double,6.06831e-14
p35pf_double,8.62752e-14
p35pf_double,1.5739e-13
p35pf_double,2.42471e-10
p35pf_double,4.77667e-13
p35pf_double,4.35877e-13
p35pf_double,1.88528e-14
p35pf_double,8.90564e-13
p35pf_double,1.22917e-13
p35pf_double,1.8098e-13
p35pf_double,2.9479e-14
p35pf_double,1.41007e-13
p35pf_double,2.65296e-13
p35pf_double,2.67686e-13
p35pf_double,1.30586e-13
p35pf_double,1.14707e-13
p35pf_double,1.9088e-13
p35pf_double,3.28029e-13
p35pf_double,4.27693e-14
p35pf_double,9.33581e-12
p35pf_double,2.30641e-14
p35pf_double,4.32578e-12
p35pf_double,2.64074e-13
p35pf_double,7.68941e-14
p35pf_double,6.87936e-14
p35pf_double,1.39079e-14
p35pf_double,3.75978e-14
p35pf_double,2.07773e-13
p35pf_double,5.28283e-13
p35pf_double,1.2266e-13
p35pf_double,1.01304e-13
p35pf_double,1.75778e-13
p35pf_double,9.68841e-14
p35pf_double,2.34731e-13
p35pf_double,1.51337e-14
p35pf_double,2.82511e-11
p35pf_double,8.96582e-14
p35pf_double,7.7096e-14
p35pf_double,2.69098e-13
p35pf_double,3.15771e-13
p35pf_double,1.43929e-09
p35pf_double,4.66126e-14
p35pf_double,7.88698e-14
p35pf_double,1.91556e-13
p35pf_double,2.25313e-13
p35pf_double,3.21567e-13
p35pf_double,8.77205e-15
p35pf_double,9.18904e-14
p35pf_double,1.72139e-13
p35pf_double,4.57572e-14
p35pf_double,1.24797e-13
p35pf_double,1.05354e-13
p35pf_double,2.84265e-14
p35pf_double,6.96626e-14
p35pf_double,2.31085e-13
p35pf_double,1.84486e-14
p35pf_double,2.51295e-14
p35pf_double,2.0243e-13
p35pf_double,1.01172e-13
p35pf_double,4.16556e-09
p35pf_double,7.97907e-14
p35pf_double,6.91244e-14
p35pf_double,6.68168e-12
p35pf_double,6.1398e-15
p35pf_double,1.45451e-13
p35pf_double,1.07183e-13
p35pf_double,1.50258e-12
p35pf_double,1.69129e-15
p35pf_double,1.96312e-11
p35pf_double,1.26479e-13
p35pf_double,2.7613e-13
p35pf_double,8.87774e-15
p35pf_double,6.32091e-14
p35pf_double,1.06075e-13
p35pf_double,9.58094e-14
p35pf_double,5.93381e-14
p35pf_double,2.56525e-13
p35pf_double,1.40026e-13
p35pf_double,6.59333e-14
p35pf_double,7.47607e-13
p35pf_double,1.03323e-13
p35pf_double,1.39456e-14
p35pf_double,1.02606e-13
p35pf_double,1.75924e-13
p35pf_double,1.08159e-13
p35pf_double,7.1669e-11
p35pf_double,3.3415e-14
p35pf_double,4.72832e-13
p35pf_double,4.31112e-13
p35pf_double,4.71438e-13
p35pf_double,2.2829e-13
p35pf_double,2.47662e-13
p35pf_double,2.5845e-12
p35pf_double,2.50437e-13
p35pf_double,2.26772e-13
p35pf_double,2.98444e-14
p35pf_double,7.15405e-14
p35pf_double,4.01899e-13
p35pf_double,4.13843e-13
p35pf_double,9.87969e-15
p35pf_double,1.84993e-14
p35pf_double,4.26087e-13
p35pf_double,1.16184e-13
p35pf_double,3.85724e-14
p35pf_double,4.3214e-13
p35pf_double,6.08987e-11
p35pf_double,1.21635e-12
p35pf_double,6.76241e-14
p35pf_double,1.22021e-12
p35pf_double,6.0688e-14
p35pf_double,1.17213e-13
p35pf_double,8.51e-10
p35pf_double,1.0062e-13
p35pf_double,5.48622e-14
p35pf_double,6.47062e-13
p35pf_double,4.18441e-14
p35pf_double,1.54438e-12
p35pf_double,3.47966e-13
p35pf_double,1.39303e-13
p35pf_double,2.69898e-14
p35pf_double,2.26879e-13
p35pf_double,2.79582e-14
p35pf_double,1.99137e-14
p35pf_double,4.90101e-13
p35pf_double,2.13646e-09
p35pf_double,1.47152e-13
p35pf_double,5.49637e-12
p35pf_double,1.22415e-13
p35pf_double,2.30444e-13
p35pf_double,5.52307e-14
p35pf_double,5.97605e-15
p35pf_double,6.09576e-13
p35pf_double,2.85768e-09
p35pf_double,1.18624e-13
p35pf_double,4.15435e-12
p35pf_double,3.13219e-14
p35pf_double,1.92288e-15
p35pf_double,5.42449e-13
p35pf_double,2.46645e-12
p35pf_double,1.4001e-13
p35pf_double,2.14721e-12
p35pf_double,6.00017e-13
p35pf_double,3.26903e-09
p35pf_double,4.38528e-13
p35pf_double,1.436e-14
p35pf_double,1.02028e-13
p35pf_double,5.36381e-14
p35pf_double,3.49521e-14
p35pf_double,5.21516e-15
p35pf_double,5.90155e-14
p35pf_double,4.8971e-13
p35pf_double,4.1269e-13
p35pf_double,3.20552e-13
p35pf_double,6.95107e-14
p35pf_double,2.9747e-14
p35pf_double,1.93572e-13
p35pf_double,2.27433e-13
p35pf_double,1.23207e-14
p35pf_double,4.5635e-13
p35pf_double,5.14428e-12
p35pf_double,1.11551e-12
p35pf_double,2.41722e-13
p35pf_double,1.58832e-13
p35pf_double,2.02165e-14
p35pf_double,5.74905e-13
p35pf_double,1.62487e-15
p35pf_double,7.92717e-13
p35pf_double,6.46517e-13
p35pf_double,3.20534e-13
p35pf_double,4.00748e-11
p35pf_double,4.43256e-13
p35pf_double,6.63789e-10
p35pf_double,2.18108e-13
p35pf_double,1.05954e-13
p35pf_double,7.70609e-14
p35pf_double,1.40877e-13
p35pf_double,3.87069e-13
p35pf_double,2.96839e-12
p35pf_double,7.41309e-12
p35pf_double,5.28938e-11
p35pf_double,4.52842e-14
p35pf_double,1.44602e-13
p35pf_double,2.13508e-13
p35pf_double,8.62948e-16
p35pf_double,2.4086e-11
p35pf_double,1.01958e-13
p35pf_double,7.07774e-14
p35pf_double,4.52828e-14
p35pf_double,1.12367e-13
p35pf_double,2.87524e-13
p35pf_double,1.03505e-15
p35pf_double,1.73308e-13
p35pf_double,8.23757e-14
p35pf_double,2.37369e-14
p35pf_double,5.31455e-13
p35pf_double,1.64016e-14
p35pf_double,2.04601e-13
p35pf_double,1.44879e-13
p35pf_double,5.99033e-15
p35pf_double,6.24684e-14
p35pf_double,5.9698e-11
p35pf_double,1.4449e-13
p35pf_double,1.99208e-13
p35pf_double,6.86063e-13
p35pf_double,1.50498e-13
p35pf_double,1.88514e-13
p35pf_double,2.67127e-14
p35pf_double,4.39554e-14
p35pf_double,4.56625e-14
p35pf_double,1.12521e-13
p35pf_double,6.71585e-12
p35pf_double,1.84007e-12
p35pf_double,6.807e-15
p35pf_double,1.39773e-13
p35pf_double,8.56969e-16
p35pf_double,9.08832e-15
p35pf_double,2.27959e-13
p35pf_double,1.46235e-13
p35pf_double,4.35421e-13
p35pf_double,2.34071e-11
p35pf_double,6.90095e-13
p35pf_double,1.22065e-13
p35pf_double,9.11166e-14
p35pf_double,2.96241e-14
p35pf_double,3.13675e-13
p35pf_double,2.42801e-13
p35pf_double,1.6952e-12
p35pf_double,1.75916e-13
p35pf_double,3.90974e-12
p35pf_double,2.47434e-13
p35pf_double,2.1505e-13
p35pf_double,2.68318e-14
p35pf_double,9.88344e-14
p35pf_double,9.82963e-13
p35pf_double,8.40837e-14
p35pf_double,3.27299e-13
p35pf_double,4.90468e-13
p35pf_double,1.4785e-13
p35pf_double,1.59546e-13
p35pf_double,2.78602e-13
p35pf_double,1.4481e-13
p35pf_double,6.40643e-12
p35pf_double,3.6163e-13
p35pf_double,5.97525e-13
p35pf_double,2.0092e-14
p35pf_double,3.26675e-14
p35pf_double,2.37973e-13
p35pf_double,6.98268e-14
p35pf_double,3.73699e-14
p35pf_double,2.0405e-13
p35pf_double,7.51144e-14
p35pf_double,1.12798e-12
p35pf_double,7.02457e-11
p35pf_double,2.97204e-13
p35pf_double,2.51675e-13
p35pf_double,8.97671e-14
p35pf_double,4.53724e-10
p35pf_double,5.75904e-11
p35pf_double,3.00078e-14
p35pf_double,3.82928e-13
p35pf_double,7.69894e-13
p35pf_double,1.48957e-13
p35pf_double,2.207e-12
p35pf_double,2.56204e-13
p35pf_double,1.85734e-13
p35pf_double,2.56722e-12
p35pf_double,1.135e-13
p35pf_double,2.02725e-13
p35pf_double,1.21411e-12
p35pf_double,1.23975e-11
p35pf_double,5.56497e-12
p35pf_double,8.33194e-13
p35pf_double,3.41465e-13
p35pf_double,1.91889e-13
p35pf_double,4.83627e-14
p35pf_double,8.88634e-14
p35pf_double,3.7621e-13
p35pf_double,3.16783e-13
p35pf_double,6.67207e-14
p35pf_double,9.3377e-14
p35pf_double,5.43157e-13
p35pf_double,1.24546e-12
p35pf_double,1.23791e-14
p35pf_double,4.70592e-13
p35pf_double,1.22953e-13
p35pf_double,1.61954e-12
p35pf_double,1.66121e-14
p35pf_double,3.73495e-13
p35pf_double,2.53564e-12
p35pf_double,1.4962e-12
p35pf_double,2.59529e-13
p35pf_double,2.26203e-13
p35pf_double,1.05098e-13
p35pf_double,4.63139e-14
p35pf_double,5.41207e-14
p35pf_double,2.69153e-13
p35pf_double,2.47513e-12
p35pf_double,1.55898e-12
p35pf_double,2.44382e-13
p35pf_double,2.02387e-14
p35pf_double,1.36276e-13
p35pf_double,2.35734e-13
p35pf_double,2.85361e-13
p35pf_double,7.19487e-14
p35pf_double,2.04226e-13
p35pf_double,1.01428e-13
p35pf_double,5.88763e-14
p35pf_double,2.04884e-13
p35pf_double,9.26829e-13
p35pf_double,6.45844e-14
p35pf_double,4.30121e-14
p35pf_double,1.06598e-13
p35pf_double,1.65619e-13
p35pf_double,2.85078e-13
p35pf_double,7.68074e-14
p35pf_double,1.77324e-13
p35pf_double,2.2364e-11
p35pf_double,1.16183e-13
p35pf_double,4.78608e-13
p35pf_double,5.98785e-14
p35pf_double,7.39396e-14
p35pf_double,8.95814e-14
p35pf_double,4.07909e-14
p35pf_double,1.31386e-13
p35pf_double,6.18824e-14
p35pf_double,6.33275e-14
p35pf_double,1.02894e-12
p35pf_double,4.8439e-12
p35pf_double,3.41544e-13
p35pf_double,2.20591e-12
p35pf_double,1.34893e-12
p35pf_double,2.21926e-13
p35pf_double,2.39657e-14
p35pf_double,1.11306e-13
p35pf_double,3.96703e-13
p35pf_double,2.57107e-12
p35pf_double,1.27586e-10
p35pf_double,1.08139e-13
p35pf_double,9.38462e-13
p35pf_double,2.01206e-13
p35pf_double,2.50648e-14
p35pf_double,1.30155e-14
p35pf_double,1.32684e-12
p35pf_double,2.1628e-14
p35pf_double,4.62651e-15
p35pf_double,7.82476e-14
p35pf_double,2.66939e-13
p35pf_double,2.24818e-13
p35pf_double,2.30686e-13
p35pf_double,1.8954e-13
p35pf_double,7.30047e-15
p35pf_double,2.24542e-13
p35pf_double,9.05704e-13
p35pf_double,2.4443e-12
p35pf_double,8.11407e-14
p35pf_double,6.25808e-13
p35pf_double,7.09456e-14
p35pf_double,3.55722e-13
p35pf_double,3.04736e-14
p35pf_double,2.52653e-13
p35pf_double,4.86336e-13
p35pf_double,1.35667e-12
p35pf_double,1.10216e-13
p35pf_double,1.70376e-13
p35pf_double,5.85866e-14
p35pf_double,1.26325e-12
p35pf_double,7.14465e-14
p35pf_double,4.39686e-14
p35pf_double,6.85324e-14
p35pf_double,2.59767e-11
p35pf_double,5.35189e-14
p35pf_double,2.4638e-14
p35pf_double,3.20296e-12
p35pf_double,1.12048e-13
p35pf_double,1.18543e-10
p35pf_double,2.64751e-15
p35pf_double,2.77851e-14
p35pf_double,2.13415e-13
p35pf_double,6.4374e-13
p35pf_double,1.64602e-13
p35pf_double,7.61813e-13
p35pf_double,1.24966e-13
p35pf_double,4.62707e-14
p35pf_double,3.08877e-14
p35pf_double,3.86045e-12
p35pf_double,5.0109e-13
p35pf_double,1.65405e-13
p35pf_double,3.15305e-14
p35pf_double,2.56048e-13
p35pf_double,1.5522e-15
p35pf_double,3.71793e-14
p35pf_double,2.19135e-14
p35pf_double,2.76448e-13
p35pf_double,4.93764e-14
p35pf_double,6.13828e-13
p35pf_double,5.31547e-16
p35pf_double,3.63881e-13
p35pf_double,4.17962e-13
p35pf_double,1.50361e-13
p35pf_double,1.16318e-14
p35pf_double,1.2334e-13
p35pf_double,2.04374e-11
p35pf_double,9.04727e-13
p35pf_double,6.92437e-14
p35pf_double,1.62005e-14
p35pf_double,2.30563e-13
p35pf_double,8.2815e-13
p35pf_double,4.58347e-14
p35pf_double,7.98407e-13
p35pf_double,3.48585e-14
p35pf_double,1.62816e-12
p35pf_double,3.7911e-12
p35pf_double,1.8653e-14
p35pf_double,1.49666e-13
p35pf_double,3.69627e-13
p35pf_double,4.22138e-14
p35pf_double,1.13329e-13
p35pf_double,2.61409e-12
p35pf_double,1.98368e-13
p35pf_double,1.46635e-14
p35pf_double,4.09357e-14
p35pf_double,7.73249e-14
p35pf_double,4.66638e-13
p35pf_double,7.93885e-14
p35pf_double,6.11727e-11
p35pf_double,1.52813e-13
p35pf_double,8.56107e-15
p35pf_double,2.35747e-13
p35pf_double,6.96147e-14
p35pf_double,2.00705e-12
p35pf_double,2.7692e-13
p35pf_double,5.22917e-13
p35pf_double,1.29141e-13
p35pf_double,7.51585e-14
p35pf_double,5.80795e-11
p35pf_double,2.13873e-13
p35pf_double,4.25791e-13
p35pf_double,3.43141e-13
p35pf_double,4.017e-13
p35pf_double,5.92109e-13
p35pf_double,3.50066e-14
p35pf_double,3.13798e-12
p35pf_double,1.50215e-13
p35pf_double,1.05878e-11
p35pf_double,3.82421e-13
p35pf_double,8.2278e-15
p35pf_double,5.13469e-12
p35pf_double,5.76797e-13
p35pf_double,2.00805e-13
p35pf_double,1.97224e-13
p35pf_double,5.0902e-13
p35pf_double,1.34853e-13
p35pf_double,1.23866e-13
p35pf_double,7.24388e-14
p35pf_double,7.37691e-16
p35pf_double,2.79868e-12
p35pf_double,1.44335e-13
p35pf_double,6.56818e-09
p35pf_double,1.29881e-14
p35pf_double,3.33938e-11
p35pf_double,3.46322e-13
p35pf_double,1.74583e-14
p35pf_double,4.47202e-13
p35pf_double,2.56637e-14
p35pf_double,1.89569e-13
p35pf_double,8.60495e-15
p35pf_double,4.57098e-13
p35pf_double,3.14859e-13
p35pf_double,6.52617e-15
p35pf_double,1.95978e-13
p35pf_double,1.455e-13
p35pf_double,1.16231e-13
p35pf_double,2.79999e-14
p35pf_double,1.37643e-13
p35pf_double,3.38292e-13
p35pf_double,2.57931e-13
p35pf_double,1.7701e-14
p35pf_double,1.31745e-13
p35pf_double,2.97387e-13
p35pf_double,3.06867e-14
p35pf_double,6.39704e-14
p35pf_double,2.31653e-13
p35pf_double,1.43458e-13
p35pf_double,1.34475e-12
p35pf_double,1.88325e-13
p35pf_double,4.51702e-14
p35pf_double,3.88548e-14
p35pf_double,5.66779e-14
p35pf_double,1.12748e-13
p35pf_double,2.27713e-13
p35pf_double,1.68865e-13
p35pf_double,2.66031e-13
p35pf_double,2.45762e-13
p35pf_double,4.58595e-13
p35pf_double,3.57857e-13
p35pf_double,9.70419e-14
p35pf_double,6.38581e-13
p35pf_double,2.11728e-13
p35pf_double,3.28597e-13
p35pf_double,5.4665e-13
p35pf_double,8.06424e-15
p35pf_double,8.00991e-14
p35pf_double,8.20884e-14
p35pf_double,3.63006e-14
p35pf_double,3.27192e-13
p35pf_double,2.49884e-13
p35pf_double,2.92167e-13
p35pf_double,2.24606e-13
p35pf_double,9.96227e-14
p35pf_double,9.83785e-14
p35pf_double,2.21363e-16
p35pf_double,1.07346e-13
p35pf_double,1.9902e-10
p35pf_double,6.53252e-14
p35pf_double,3.71224e-13
p35pf_double,7.00131e-14
p35pf_double,1.96501e-13
p35pf_double,7.13131e-13
p35pf_double,4.18308e-12
p35pf_double,7.18995e-13
p35pf_double,2.11479e-14
p35pf_double,4.80101e-13
p35pf_double,1.58484e-12
p35pf_double,2.57601e-14
p35pf_double,2.88989e-13
p35pf_double,7.54909e-13
p35pf_double,1.45324e-13
p35pf_double,3.96748e-13
p35pf_double,3.61794e-14
p35pf_double,1.44506e-12
p35pf_double,5.60558e-15
p35pf_double,7.8429e-14
p35pf_double,3.51215e-14
p35pf_double,3.78562e-10
p35pf_double,9.66994e-12
p35pf_double,2.0513e-13
p35pf_double,1.6078e-13
p35pf_double,5.14938e-14
p35pf_double,8.6457e-14
p35pf_double,1.41092e-12
p35pf_double,1.68918e-12
p35pf_double,7.87509e-14
p35pf_double,6.99905e-14
p35pf_double,1.54934e-13
p35pf_double,1.55687e-13
p35pf_double,6.88224e-13
p35pf_double,1.36253e-13
p35pf_double,4.74838e-14
