std0.0,std0.5,std1.0,std1.5
3.4386e-15,0.0055561,0.018928,-1
1.392e-13,0.0022814,0.0076922,0.060316
8.6937e-15,0.00121,0.039074,0.030552
4.8602e-12,0.13546,0.0061692,0.019367
1.909e-13,-1,-1,0.0076901
8.0994e-13,0.00033953,0.03671,0.68886
1.1404e-09,0.016757,-1,0.024477
2.555e-11,0.01929,-1,-1
1.1514e-13,-1,0.095431,0.040481
4.9334e-11,-1,0.074155,0.008309
1.2432e-11,0.0092404,0.021011,0.01399
1.1414e-11,-1,0.019028,-1
7.2057e-15,-1,0.010118,-1
3.2609e-13,-1,0.049214,-1
7.2739e-11,0.72587,-1,-1
1.0766e-12,0.099763,0.0039997,0.23735
3.3389e-15,0.0068564,0.059511,0.044409
6.0752e-14,0.0083448,-1,-1
2.6833e-13,0.022515,0.070152,-1
9.8648e-16,0.028988,-1,0.0056946
2.6268e-14,0.01117,0.064253,-1
9.8328e-13,0.0022933,-1,0.13229
6.1612e-14,0.15248,0.099036,-1
7.7258e-12,0.062291,0.0025121,0.037152
1.9766e-13,0.013204,0.0093349,0.0087694
3.1456e-13,-1,8.7637e-05,-1
6.5476e-15,0.027188,-1,-1
1.9209e-13,-1,0.13867,-1
3.1083e-10,0.013343,-1,0.015061
1.2716e-08,0.030019,0.21549,0.031386
9.463e-15,0.0042378,0.011559,1.3874
2.5099e-14,0.0031886,-1,-1
7.3517e-12,0.0096383,0.0055248,-1
3.5005e-15,0.00053498,0.0080496,0.061395
8.8584e-15,0.0026351,0.019646,0.031113
2.5006e-12,0.0067707,0.031613,-1
1.4127e-15,0.0016759,0.013297,0.18173
4.1946e-15,0.30436,-1,0.014397
4.4059e-09,0.010152,0.022228,-1
2.3156e-14,0.019862,0.0087524,-1
9.4429e-14,0.060028,0.032802,-1
6.7805e-15,0.00041492,-1,-1
5.8694e-13,0.019304,0.013066,0.0032994
1.0415e-12,0.075485,0.0013305,0.014423
3.8738e-14,0.002272,-1,0.0058315
2.6534e-13,0.014056,0.0042201,-1
4.0765e-13,-1,0.040796,0.010702
1.0892e-11,0.0041783,0.019018,0.19151
8.0366e-14,-1,0.14277,0.037302
1.1663e-14,0.0020779,0.030099,0.002736
1.3561e-13,0.0062096,-1,-1
1.1837e-13,0.028161,-1,1.002
1.406e-13,0.023158,0.46572,0.0016831
1.0754e-12,0.0020804,0.034112,0.0099522
2.0604e-13,-1,0.0003553,-1
1.4479e-14,0.00031727,-1,0.099405
1.0142e-13,0.040442,0.018209,-1
3.6787e-12,0.013059,31.541,0.1849
8.0011e-15,0.042865,-1,0.049588
3.2818e-11,0.0024835,0.59682,0.035265
1.5052e-14,0.082052,-1,-1
5.4751e-14,0.80847,0.025884,0.099926
1.5754e-12,0.03143,0.063589,0.1293
1.5605e-12,0.0025417,-1,0.03825
7.5232e-13,0.028196,0.027003,9.575e-05
8.1635e-12,0.040254,0.047582,0.0043594
2.0435e-11,0.0050953,0.11843,-1
2.2165e-13,0.020252,0.10491,-1
1.5514e-14,0.031454,-1,0.053197
1.7657e-08,0.11251,-1,0.022812
5.8698e-13,0.00015169,-1,0.11772
1.0284e-14,0.96653,0.072339,0.086664
4.6952e-14,0.059592,0.031188,-1
2.9985e-10,0.061795,-1,0.027875
4.5437e-10,0.2511,0.018037,0.005564
2.1768e-11,0.010052,0.031034,0.12306
1.0383e-15,0.041399,0.0032708,-1
2.4963e-11,0.0079192,0.12252,0.19288
8.0175e-16,-1,0.017983,-1
1.4861e-12,0.011578,0.061979,-1
8.4456e-15,0.042232,0.0050508,0.069103
6.9593e-07,0.01584,-1,0.13775
5.2584e-15,-1,0.010971,-1
5.8267e-15,5.1873,0.026346,0.046895
1.6987e-14,0.013689,-1,0.020393
1.8622e-13,-1,0.0035241,0.12656
1.8053e-10,0.0047517,0.013643,0.13392
1.7793e-14,0.0070918,0.059928,0.13013
1.2669e-15,0.011459,0.0014897,0.00033698
1.075e-14,0.4089,0.010939,0.025491
1.0144e-15,0.011688,0.0033041,0.0047997
3.4926e-15,0.016984,-1,0.070901
9.9861e-15,0.20385,0.11118,-1
4.6868e-14,0.045416,0.033332,0.050412
2.2213e-12,0.016102,0.0052445,0.0026467
6.2456e-13,0.070738,0.015593,0.037782
5.9291e-13,0.0067678,0.020397,-1
6.6146e-15,-1,0.0036388,0.085015
4.9569e-15,0.00094512,0.098542,0.37028
5.9594e-14,0.024299,0.080804,0.047886
2.9608e-13,0.00018631,0.16676,0.013158
2.4251e-15,0.14919,0.0012406,0.00166
1.3852e-13,0.027144,0.053655,0.0031393
1.684e-13,0.052559,0.093161,0.078086
1.586e-08,0.00086083,0.98347,1.2232
2.5201e-13,0.003513,0.056528,-1
2.0957e-15,0.16702,0.073274,-1
6.5158e-15,0.012385,-1,0.15025
6.1637e-13,0.0007049,0.026275,-1
6.3017e-14,0.0011689,-1,0.33307
2.9041e-14,0.071554,0.10068,-1
5.391e-14,0.038257,-1,0.0072699
1.3112e-11,0.029202,-1,2.161
8.0516e-10,0.0012655,-1,0.66784
2.8712e-14,0.16757,-1,0.029006
2.7275e-14,0.041796,-1,0.079217
7.2623e-12,0.022517,0.12828,0.06938
1.7227e-15,0.010341,0.21714,0.01917
4.9728e-15,0.092778,-1,0.004972
1.3404e-14,0.0083877,0.048767,-1
4.1219e-16,0.051904,2.76,0.033605
6.3993e-15,0.025752,0.078272,0.01552
7.1664e-14,0.064907,0.020217,0.023404
8.9445e-11,3.8297,0.034884,0.0013626
2.0267e-13,0.022234,0.16955,-1
4.512e-14,0.041533,0.09762,-1
8.8955e-12,0.0059854,0.062328,-1
1.729e-15,0.017909,0.0011471,0.038559
3.764e-14,-1,0.097909,0.020012
1.3827e-09,0.0051791,0.07256,0.099986
4.283e-14,0.022276,0.0093939,0.11093
6.6866e-15,0.055344,0.001531,0.60291
4.5363e-15,-1,0.002163,0.058461
1.377e-14,0.0020754,0.0041404,0.087286
4.6801e-14,0.14119,0.41309,0.14632
0.00014361,0.0072278,-1,-1
4.8219e-14,0.01461,-1,0.0015468
7.6862e-15,0.040351,0.43385,0.040815
1.6338e-14,0.0015374,0.0010823,0.046228
1.7035e-13,0.086078,0.028268,0.060043
2.8105e-12,0.053427,0.17925,0.013715
3.6645e-14,-1,0.010378,0.0033944
2.851e-14,0.10578,-1,-1
1.1512e-10,0.045776,0.031374,0.022095
1.3184e-14,-1,0.0058717,0.044168
1.7719e-11,0.019291,0.38605,0.12492
1.8749e-13,0.023068,-1,-1
6.7999e-13,-1,-1,0.036165
1.9277e-09,0.049624,0.017173,0.57891
5.7049e-14,0.24265,0.016961,0.014901
4.2784e-12,0.014978,0.11158,-1
7.3192e-13,0.0073041,0.011138,0.020461
1.045e-05,0.010155,0.021631,0.13027
5.1103e-10,0.00025921,0.014402,0.06724
2.1745e-14,-1,-1,0.0041136
8.2039e-15,0.032911,-1,-1
7.1197e-14,0.15025,-1,-1
3.766e-14,-1,0.1528,0.18777
5.0182e-12,0.00094047,0.0015985,0.0085934
6.4936e-10,0.020478,0.033102,-1
1.626e-14,0.0042839,0.00040957,-1
8.0615e-13,0.018927,0.01855,0.056332
1.8261e-14,0.15944,0.0025187,-1
5.2017e-11,0.019087,0.018472,0.039896
1.4089e-15,-1,0.0090392,0.075097
4.3993e-11,0.046155,0.34288,0.0080549
1.1644e-13,0.025569,0.37573,0.0053515
5.656e-13,0.072943,0.042598,-1
7.3883e-15,0.14554,0.14228,-1
2.7103e-11,0.0053472,-1,0.022398
3.817e-10,0.07473,0.071149,-1
2.767e-13,-1,0.023227,0.0062278
9.0257e-14,0.014025,-1,0.08418
1.7098e-14,0.0088952,0.029155,0.064754
9.2608e-12,0.032558,0.22014,-1
5.6082e-12,0.058947,-1,-1
4.5086e-14,-1,-1,-1
1.8506e-14,-1,0.040722,0.26925
2.0734e-12,0.0092094,0.11721,0.16425
4.093e-13,0.017007,0.0011274,446.64
2.3526e-14,0.056271,-1,0.082912
1.62e-13,0.0063301,-1,0.41199
9.0565e-14,0.0048744,0.018919,0.049645
1.1594e-14,0.007625,0.0087191,-1
4.1943e-15,0.0021605,0.45695,0.0084379
4.1304e-14,0.032729,-1,0.052044
1.2222e-14,0.01562,0.11463,0.0047304
4.7811e-15,0.0031295,22.268,3.238
5.8747e-13,0.057282,0.001485,-1
4.3916e-13,0.0025924,0.31083,-1
9.7091e-15,0.0035869,-1,0.17085
2.013e-13,-1,0.042852,5.7883
2.7785e-14,0.023331,0.016688,0.0072033
7.6306e-15,0.022297,-1,0.013962
5.7986e-14,0.083547,0.010843,0.034037
2.325e-14,0.0036698,0.067361,-1
9.3705e-12,0.045213,0.026939,0.038414
3.2089e-14,0.020481,0.025397,0.0017055
1.0907e-15,0.73905,0.042447,0.0051994
2.025e-13,0.011414,0.0018627,0.0045383
3.4664e-15,0.021877,0.017057,0.0038049
3.9075e-15,0.036232,0.23506,0.05753
7.9279e-14,0.010003,0.074167,0.018904
3.0066e-14,0.014251,0.0047071,0.079823
1.8015e-14,0.069317,-1,0.14948
7.5329e-13,0.097093,0.029,0.11462
2.6676e-12,0.0022542,0.053315,0.019371
1.3537e-14,0.013295,0.021207,0.40372
8.0761e-15,0.0053086,0.041387,-1
1.4798e-12,0.04501,0.42093,-1
2.4864e-14,0.044311,0.082511,-1
3.912e-13,0.010548,0.08955,0.020717
6.1329e-13,0.017505,-1,0.0045283
7.3896e-14,0.0024056,0.08707,0.11537
8.5985e-11,0.0016471,0.082279,-1
6.9503e-14,0.00099144,0.026209,6.7424
2.5191e-13,0.047238,0.041522,-1
1.6359e-14,0.023285,0.015426,0.19453
1.3604e-10,0.048657,-1,-1
9.863e-13,0.011652,0.30978,0.0068481
3.5333e-09,0.011292,0.063503,-1
6.1859e-11,0.03832,0.02377,-1
3.8575e-12,-1,0.020185,1.306
1.5862e-13,0.016973,0.024512,0.59659
1.5805e-14,0.00725,0.011645,-1
2.575e-12,14.919,0.013131,-1
1.4968e-14,0.013468,0.02459,0.023806
1.2008e-11,0.00692,0.023867,-1
7.0031e-13,0.0082164,0.04559,0.094361
1.5016e-13,0.021598,0.1201,-1
3.682e-14,0.027531,0.033439,-1
7.4631e-05,0.14687,0.0020036,0.092601
8.751e-13,0.014406,0.010412,-1
1.2089e-14,0.042761,0.058049,0.019096
1.5469e-12,0.0077759,0.061131,-1
1.4656e-13,0.080306,0.011109,0.012059
2.6344e-13,0.036474,0.015149,1.7476
1.212e-08,-1,-1,-1
5.3231e-12,0.013215,-1,-1
1.5106e-13,0.026241,0.011213,0.026399
1.3716e-14,0.053699,-1,0.066968
2.4488e-14,0.0095165,0.040919,0.040224
6.2436e-14,0.01673,-1,0.01338
1.9932e-15,0.05159,0.015765,0.11498
9.6113e-09,0.034958,0.010959,0.035076
4.3383e-15,0.044079,-1,0.00021968
3.732e-14,0.023423,-1,0.18501
3.583e-16,0.018797,0.013333,0.015001
1.4841e-14,0.012382,0.00012113,0.050275
6.0617e-15,0.061909,0.016699,0.27708
3.1333e-13,0.015789,0.085333,0.0045836
1.3086e-14,0.027451,-1,-1
3.2247e-13,0.0023289,0.010341,0.20219
2.0147e-05,0.0032183,0.036743,-1
3.3799e-13,-1,0.023069,0.008293
9.2394e-14,0.035914,0.015571,0.14698
8.0397e-09,0.003717,0.78442,0.24873
4.0306e-11,0.020002,0.026629,0.015018
3.4714e-13,0.12122,0.028783,0.016461
1.8624e-12,0.13753,0.030971,0.067184
3.6889e-14,-1,7.1875e-05,0.037948
6.262e-11,0.01539,0.0031258,-1
1.3855e-14,0.0028324,0.010185,0.10804
2.9601e-08,-1,0.0092621,0.04971
0.0015493,0.033712,-1,0.025001
3.8026e-14,0.014451,20.331,0.0085851
9.7663e-15,0.049071,0.0001122,0.030049
1.6801e-08,0.0046131,0.020634,-1
5.8852e-12,0.042683,0.042697,0.00069928
7.4768e-16,0.028823,0.018047,-1
3.0528e-13,0.065589,0.084122,-1
9.4849e-14,0.037518,0.016748,-1
6.5645e-13,0.022758,0.0077795,0.031913
6.2431e-13,0.021021,-1,0.032103
3.1279e-13,0.0040669,0.24962,0.20683
2.8997e-09,-1,0.00074788,-1
1.2561e-14,0.015587,0.0097208,0.016658
2.9947e-15,0.066869,0.062755,0.16565
1.2039e-12,0.038641,0.048167,0.030222
9.5772e-14,0.044373,0.0074716,-1
4.8487e-13,0.048181,0.0021504,0.13117
2.4322e-14,0.13867,0.02408,-1
1.2895e-13,0.041079,0.04694,0.0047516
2.7047e-11,0.0015487,0.0037825,-1
1.7697e-12,0.0055293,0.022982,-1
1.3356e-09,0.057249,0.0039942,-1
8.3994e-13,-1,0.045005,0.1857
1.3857e-12,0.027095,0.034362,-1
1.0688e-09,0.027986,-1,0.048032
5.6913e-13,-1,-1,0.027264
4.7132e-13,0.022255,178.22,0.12534
2.1945e-15,0.0067958,0.12704,-1
2.8969e-14,0.030539,0.024289,0.052963
9.7801e-13,0.024485,0.012116,0.13665
6.2028e-14,0.013052,0.4419,0.0068202
1.7558e-14,-1,0.00082347,0.050179
8.3534e-13,0.00060045,0.021551,0.00032488
1.5235e-14,0.013538,0.011141,-1
2.5443e-09,0.01407,0.032784,0.0451
2.3403e-13,0.0071526,0.0095193,0.036849
4.773e-11,4.9994e-05,0.063745,0.12116
4.0723e-15,0.023402,-1,-1
7.4957e-16,0.087232,0.028566,0.06961
2.7949e-12,0.032492,0.027115,0.0058905
1.9209e-13,0.02293,0.020902,-1
1.525e-15,-1,0.1547,0.0043864
3.4799e-13,0.00038146,0.014558,0.046509
7.6462e-12,0.0046592,0.040889,-1
1.4283e-15,0.061712,0.009506,0.020096
3.0819e-15,-1,0.029644,0.0016529
2.0265e-12,-1,0.041604,0.011866
6.9028e-10,0.060582,-1,-1
3.1711e-14,-1,0.084173,0.26291
1.3706e-12,0.021765,0.054213,0.011402
6.209e-14,0.048657,0.0035518,-1
1.9357e-09,0.031626,0.0031357,0.075831
1.7611e-14,0.00030751,-1,0.075029
6.5877e-15,0.62673,-1,0.024539
3.0994e-15,0.00070286,0.13041,-1
3.4301e-13,-1,0.040666,0.031818
5.3929e-10,0.011205,0.013711,0.012614
9.5851e-14,0.066882,0.16747,0.088643
1.3874e-10,0.036042,-1,0.048741
6.1074e-11,0.090683,0.061234,-1
1.398e-13,-1,0.027344,0.013427
7.5639e-15,0.068358,0.02392,0.025998
4.2196e-15,0.060871,-1,0.10063
1.4469e-11,0.0022116,0.090266,0.17724
2.677e-13,0.011728,0.034381,-1
5.3739e-15,0.1012,0.017884,0.0048585
2.733e-14,0.014108,0.010386,0.04586
1.3016e-14,0.042576,0.00080141,0.0091038
5.7754e-16,0.018973,0.031642,0.11772
3.5249e-13,2.2535,0.038459,-1
1.5298e-09,0.019189,0.017618,0.48127
8.0179e-13,0.01198,0.040587,0.048732
4.0023e-10,0.012456,-1,0.0041254
1.4918e-15,-1,0.0027915,-1
1.6763e-12,0.066438,-1,-1
1.1796e-08,0.085231,0.013017,0.087608
2.696e-15,0.026429,0.469,0.00054285
9.3505e-14,0.0049078,-1,-1
6.1202e-14,0.097765,0.060729,-1
3.2432e-13,0.019831,0.033381,0.18152
7.7107e-13,2.769,-1,0.0083127
6.2073e-13,0.015949,0.10417,0.0029692
2.2182e-07,-1,0.070038,-1
3.2269e-07,-1,0.077343,0.03172
1.9896e-11,0.054491,-1,-1
9.2135e-09,0.030982,0.071986,-1
2.8847e-11,0.00040232,0.23394,0.00056087
4.1295e-13,0.012649,0.048972,0.02357
4.164e-14,0.093832,0.011894,9.9941
1.9218e-13,0.11411,0.031309,-1
2.874e-11,0.015226,3.1546,0.06875
2.084e-14,0.077299,0.14672,0.0097122
1.6413e-14,0.011228,-1,-1
2.6177e-14,0.012283,0.024639,0.014825
6.5066e-15,0.059223,-1,-1
7.7221e-15,0.070807,0.09116,0.11544
1.9591e-14,0.0090843,0.0091159,-1
1.0722e-15,0.020902,2.0556,0.10242
1.1091e-13,0.029922,0.04445,-1
1.7932e-13,0.11612,0.0082862,0.0131
7.2048e-11,0.025019,0.018479,-1
1.1891e-14,0.0039697,-1,0.61391
1.1628e-11,0.43422,-1,-1
2.4791e-13,0.0011313,0.027074,0.02059
3.2615e-14,0.0081666,0.015748,3.0294
3.1355e-14,-1,22.589,0.025616
3.5629e-13,0.013111,0.013152,-1
3.8196e-15,-1,0.032132,-1
4.1483e-11,0.069185,0.057161,-1
4.281e-15,0.015454,0.014148,0.062804
5.8574e-13,0.003344,-1,-1
1.3395e-14,0.016312,0.098831,0.03428
1.053e-12,0.000637,0.0088169,0.063058
2.6629e-12,-1,0.002355,-1
3.9483e-15,0.033126,0.010279,0.39807
2.7016e-14,0.0016402,-1,0.0047387
2.4798e-14,0.12553,0.052402,0.0018137
1.2118e-12,0.038532,0.013581,0.0032281
2.4086e-15,0.011931,-1,-1
2.8522e-12,0.06391,0.74022,0.033451
1.6663e-14,0.077602,-1,-1
3.8243e-16,0.028919,-1,-1
1.8173e-14,0.2093,-1,-1
5.3375e-12,0.010589,-1,-1
4.9961e-15,0.025098,0.0082257,0.072941
4.9531e-15,0.10945,0.0050998,-1
5.9943e-15,0.1002,-1,0.2801
1.9025e-14,0.0098004,-1,0.07199
2.7179e-15,0.00050424,0.34056,0.0096316
5.0718e-15,0.0063575,0.0023835,0.10358
2.1181e-14,0.00034003,-1,0.042626
2.319e-12,0.021819,0.065078,0.011969
4.6902e-15,0.061868,-1,0.15694
5.1513e-14,0.062367,0.02704,0.02163
8.6829e-10,0.11335,0.011574,0.066108
9.8346e-15,-1,0.0013219,0.0026971
6.4942e-13,0.026006,20.716,0.023091
4.8861e-15,0.0039088,0.009288,0.052278
1.9232e-13,-1,0.029618,-1
1.2196e-14,0.026794,0.01935,0.56882
1.0044e-14,0.50316,-1,-1
7.7283e-14,0.0044296,-1,0.26905
1.178e-15,0.051598,-1,0.05922
3.254e-13,0.051866,-1,-1
2.7194e-10,0.035782,0.024637,0.23716
4.5647e-15,-1,0.0059484,-1
2.6398e-15,0.070287,0.11778,0.05304
1.9173e-14,0.36491,0.098464,7.486
9.2925e-14,0.06865,0.63232,0.13569
1.4736e-15,-1,0.011775,-1
9.4714e-07,0.0089437,-1,0.24049
2.1998e-16,0.009781,0.0077451,-1
2.9926e-14,0.0095564,-1,1.7183
3.1706e-15,0.0031122,0.017658,0.028351
2.0479e-13,0.0055211,0.010338,0.67444
1.7212e-06,0.028047,0.027959,0.020242
7.0888e-11,0.018368,-1,-1
4.5054e-05,0.035236,0.052241,-1
1.1681e-14,0.0029297,-1,-1
1.7003e-15,-1,-1,0.13065
4.6234e-14,0.075155,-1,0.013345
3.5091e-13,0.0065743,-1,1.1887
3.0948e-14,-1,-1,0.0092416
8.7019e-09,-1,-1,0.056643
6.5856e-15,0.0045552,0.015925,0.21343
8.0096e-12,0.067384,0.16454,0.040246
4.7337e-14,0.046383,0.0074082,-1
1.2189e-14,0.091443,0.042427,-1
1.6382e-12,0.30001,0.13436,0.00071032
1.1429e-14,-1,-1,0.015261
4.2018e-12,0.056703,0.065347,0.037512
1.3363e-12,0.011426,-1,0.04691
1.1414e-14,0.053561,0.077088,0.048893
1.4137e-14,0.029468,0.015068,-1
4.3595e-14,0.053462,0.01708,0.70104
1.4168e-13,0.18031,0.0082794,0.036602
1.2276e-13,0.0037506,-1,-1
8.0385e-15,0.00073727,-1,0.10581
5.6604e-13,0.019859,0.070601,0.004626
3.2467e-14,0.052317,0.087959,0.12206
9.6764e-08,0.34918,-1,0.14872
1.342e-11,0.0018055,0.0061103,-1
6.0252e-13,0.020221,-1,0.015547
1.4604e-13,0.0021397,0.047088,0.026334
4.3826e-14,0.085008,-1,-1
2.2804e-14,0.011669,0.0133,0.038974
2.4337e-11,0.018308,0.030429,0.39229
1.2734e-12,-1,0.032645,0.044705
2.1681e-14,0.071479,0.074421,0.13875
2.0665e-14,0.011844,0.082622,0.033308
4.1679e-12,0.071959,0.011941,0.026354
5.796e-11,0.025515,0.041892,0.28527
1.6878e-14,0.0034466,0.037201,-1
6.0947e-16,0.033308,0.13186,-1
2.9147e-13,-1,-1,-1
4.9599e-14,0.018585,0.011863,-1
3.1391e-09,0.061116,-1,0.035316
3.1062e-13,0.011231,0.096903,0.49602
3.4352e-11,-1,0.0086512,0.029347
2.7976e-09,0.11918,-1,0.02498
1.4293e-14,0.019715,2.5036,-1
7.9832e-14,0.01118,0.0018295,0.099796
1.4907e-13,0.0045766,-1,0.015023
1.0325e-14,0.069503,0.013452,-1
6.9448e-14,0.020772,-1,0.017281
1.5356e-12,0.029937,0.0072868,-1
1.2273e-11,0.019951,0.026988,0.021633
1.0854e-11,0.00059571,0.065816,0.31496
1.2771e-14,0.0080224,0.23826,0.22919
4.9504e-11,-1,0.010668,0.013927
3.3462e-14,0.021878,0.0043126,0.018517
1.5545e-14,0.00111,0.0012526,0.19794
2.046e-12,0.005821,0.048038,0.023921
7.828e-16,0.1372,0.070439,-1
4.3834e-14,0.0067886,-1,0.030337
4.0331e-12,0.0049516,0.010248,-1
1.1405e-14,-1,-1,0.016322
3.59e-12,0.0047122,0.2201,0.015693
2.0299e-13,0.041422,-1,0.20293
2.2132e-15,0.026258,-1,0.0609
1.8359e-15,0.039749,0.42184,-1
7.0042e-14,0.01665,0.034825,0.4107
5.0149e-14,0.052408,1.737,0.037788
4.2361e-14,0.11301,0.08796,-1
1.5511e-14,0.0095958,0.0039192,0.00016422
3.5675e-15,-1,0.0016461,0.094396
1.6205e-13,0.025158,0.053333,-1
6.0564e-13,0.032229,0.018372,-1
6.5657e-13,0.073957,-1,0.068052
7.5467e-10,0.04584,-1,0.029434
1.0681e-10,0.012542,-1,-1
7.6763e-13,0.15973,0.042575,0.013855
1.0707e-12,0.033331,0.020245,0.021062
2.9986e-12,0.0014602,0.033046,0.018281
1.0028e-13,0.0027421,-1,0.0012872
2.8838e-15,0.0094403,-1,-1
7.3195e-15,0.014639,0.02757,-1
2.4652e-11,0.11915,0.017072,-1
2.6056e-13,0.31063,-1,0.03718
6.9015e-12,0.0017328,0.0064411,0.097106
2.3419e-13,0.012161,-1,0.024864
7.8759e-14,0.039083,0.01566,0.0049881
4.3211e-15,0.16319,0.011104,0.056489
8.9171e-14,0.024949,0.03241,-1
1.0199e-13,0.023661,0.16694,-1
4.777e-15,0.13309,0.061947,0.028966
1.3229e-14,-1,0.039662,-1
6.1716e-15,0.078902,-1,0.032237
1.6542e-14,0.0088029,0.099861,-1
5.0838e-12,-1,0.032631,0.017387
8.9921e-15,0.00070384,0.032021,-1
2.3782e-15,0.25992,0.011651,0.0018423
4.8081e-15,0.0028962,-1,-1
5.8905e-13,-1,-1,0.073719
3.0521e-13,0.0027097,1.171,0.14301
9.8731e-11,0.018587,-1,0.0082169
9.7262e-15,0.023689,0.033299,-1
6.44e-15,0.011505,6.2723,0.034483
1.5384e-13,0.013213,0.021571,0.03263
1.5117e-13,0.014299,0.0098858,0.055713
1.2647e-10,0.0014896,0.039488,-1
7.9262e-14,0.31028,-1,-1
3.2933e-15,0.011658,0.016199,-1
0.00067906,0.020298,0.0056897,0.097558
5.9125e-15,-1,0.0042326,0.22343
6.4439e-13,-1,0.014904,-1
5.9744e-15,-1,-1,0.017062
3.7111e-14,0.12064,0.0035589,0.018056
4.2909e-14,-1,0.097506,0.12095
3.8529e-15,-1,-1,0.017477
8.4983e-16,0.24879,0.16111,0.031693
2.0645e-14,0.012485,-1,0.044662
9.9103e-14,0.044976,0.062653,0.070451
4.2913e-14,0.15034,0.14581,0.085514
9.2921e-14,0.053879,0.02775,-1
8.9335e-14,0.0064179,0.0065641,-1
3.0716e-13,0.0047719,0.021338,0.039325
1.1302e-13,6.0998,0.052328,0.23198
2.2668e-14,215.39,0.01522,0.0006398
2.375e-15,0.051553,0.58525,0.028029
4.3772e-15,-1,-1,0.024327
1.4752e-14,0.014139,-1,-1
6.859e-15,-1,-1,7.0441
1.3376e-10,0.00039207,-1,-1
2.6103e-15,0.014058,-1,0.031176
6.918e-14,-1,0.002744,0.1221
6.9722e-15,0.020021,0.031803,0.027825
5.2374e-14,0.019044,-1,0.087119
7.6359e-14,0.04552,0.17962,-1
8.4788e-15,0.10268,0.0079958,0.014492
4.7943e-12,0.014388,0.046868,0.041602
1.6625e-13,-1,0.021887,7.2251
6.1877e-10,0.020753,0.02288,0.10435
3.0899e-13,0.0058985,0.034245,0.072502
5.7692e-16,-1,0.10747,0.0085674
1.0731e-13,0.0070208,0.034357,0.10749
4.1552e-12,-1,0.042151,0.0024882
1.0776e-14,0.22648,0.091884,0.007561
9.3637e-12,0.0015497,0.021275,-1
1.469e-12,0.0076299,0.0054721,0.081988
6.4355e-15,-1,-1,0.028207
3.0305e-14,-1,0.034295,0.10446
1.6566e-13,0.017094,0.048186,18.917
1.38e-14,0.0031951,0.0071022,0.65102
2.7794e-12,0.74705,0.015011,0.076711
1.6584e-13,0.060004,0.00099687,-1
7.7346e-15,-1,0.051504,6.1491
7.3714e-14,2.2699,-1,-1
7.1483e-16,0.065352,0.054648,-1
5.5773e-16,-1,0.027242,-1
4.5451e-15,-1,0.0020574,13.171
8.9416e-11,0.19903,0.039856,0.0021244
1.3464e-13,0.011885,-1,0.047905
5.1801e-11,-1,6.1009,0.033403
1.6126e-12,0.00047746,-1,0.09467
1.2096e-11,0.057727,0.01201,0.022384
1.0165e-12,6.6869e-05,0.021886,0.032128
6.8372e-14,0.04979,0.084892,-1
4.6035e-15,-1,0.0038613,0.27225
9.6837e-16,0.1266,0.022748,0.13653
1.2482e-13,0.0071074,0.002109,0.047985
1.3241e-15,0.02841,0.032169,0.016467
1.3271e-12,0.046524,0.0033821,0.0041857
2.8175e-13,-1,0.013635,0.0002802
2.7722e-14,-1,0.089034,-1
4.5593e-14,0.075223,-1,0.10727
5.647e-14,0.12235,0.0085864,0.014058
7.7184e-15,0.0035649,0.14995,0.013266
2.9776e-15,-1,-1,-1
1.4523e-11,0.011509,0.10782,-1
8.4531e-15,0.0024691,0.13676,-1
3.5861e-14,0.029616,0.0086421,46.029
1.1984e-14,0.075357,0.0091207,-1
7.7715e-15,-1,0.027913,0.10294
1.3282e-09,0.024313,0.026196,-1
6.0323e-13,0.0028897,0.10898,-1
8.3706e-13,0.022165,2.1956,0.0041248
2.7286e-12,0.095501,0.012641,0.0087971
1.4848e-13,0.00052052,0.0018775,0.43978
1.3522e-13,0.047326,-1,-1
3.8149e-07,-1,0.014487,-1
8.0257e-15,0.022168,0.000785,-1
1.8955e-11,0.0024401,-1,-1
1.1025e-14,0.013453,-1,-1
1.3202e-11,0.020323,0.013378,-1
2.8991e-11,0.023924,0.037737,-1
2.2039e-14,-1,-1,-1
1.4864e-12,-1,0.072876,0.0030695
1.7071e-12,0.058481,0.015294,0.21977
3.3216e-12,0.1303,0.65293,-1
4.9881e-09,0.13919,0.17148,0.013205
1.3636e-13,0.029216,-1,-1
3.667e-13,0.023941,0.051786,-1
1.3497e-12,0.052491,-1,-1
1.4509e-11,0.047818,0.015262,-1
4.8145e-13,0.017972,0.011931,-1
3.2418e-11,0.0068767,0.12203,0.027463
6.9574e-14,0.00065391,0.010265,0.028337
3.6149e-14,-1,0.0064862,0.059422
3.6575e-15,0.0017164,0.044188,0.0092778
9.0605e-15,0.0028338,0.0064868,0.012454
2.3667e-14,0.087096,0.034021,0.056624
7.8741e-16,0.030833,0.040005,0.022965
9.9687e-13,0.0049094,0.012475,0.01676
3.6544e-13,0.028263,0.14964,-1
5.7761e-14,-1,-1,0.018994
1.282e-14,0.06039,0.018863,0.076811
1.7649e-13,-1,0.0030039,0.044989
7.816e-14,0.027128,0.01771,0.038536
2.4038e-14,0.0064648,0.019454,0.083593
7.0492e-14,0.010176,0.010121,0.026808
1.6997e-13,0.11283,0.51082,-1
1.2775e-13,0.0012115,0.13195,0.11434
