dF,dR,dC,dt,N
3.4675e-06,2.8821e-05,0.00172,0.001054,1
1.9136e-05,1.273e-05,0.00079621,0.00098,1
1.0785e-05,9.845e-07,9.5245e-05,0.000652,1
3.7344e-05,9.2352e-06,0.00030341,0.000702,1
4.5908e-05,2.8852e-06,0.00064892,0.000924,1
2.9599e-05,1.1274e-06,0.00041446,0.000913,1
2.2414e-05,1.59e-06,0.00023424,0.000655,1
4.2765e-06,4.0748e-06,0.00036559,0.0009,1
0.00015037,7.9439e-05,0.0065753,0.000688,1
7.938e-07,1.7397e-06,9.5409e-05,0.000722,1
0.0028996,0.0014169,0.042783,0.001158,1
6.5089e-05,1.2847e-05,0.000845,0.001167,2
0.00060664,0.00010248,0.012299,0.000653,1
1.5361e-06,5.9824e-07,3.3664e-05,0.000669,1
0.024737,0.0028152,0.2671,0.000963,1
4.777e-06,3.0265e-06,6.6686e-05,0.000619,1
2.9741e-05,2.4572e-06,0.00023148,0.000655,1
0.001409,5.8248e-05,0.012466,0.000668,1
1.4234e-05,1.3692e-06,0.0002738,0.000931,1
4.2946e-05,1.2346e-05,0.00078411,0.00112,1
0.00021428,4.4247e-05,0.0025098,0.000911,1
0.0071001,0.003714,0.071209,0.000675,1
2.6707e-06,4.3816e-06,0.00020815,0.000946,2
3.0546e-06,8.0086e-07,4.6319e-05,0.000793,2
4.8747e-05,8.338e-06,0.00047255,0.001211,1
0.019684,0.0052044,0.56961,0.001123,1
0.046814,0.015088,0.75904,0.001223,1
2.819e-05,2.4426e-06,0.00027458,0.000648,2
3.8398e-05,6.4083e-06,0.00025268,0.000647,1
1.3761e-05,1.4466e-06,0.00016644,0.00065,1
1.5717e-06,1.3772e-06,4.9405e-05,0.000717,1
0.00011425,0.00071005,0.017018,0.000908,1
1.5889e-06,1.4719e-06,4.9372e-05,0.000969,2
1.0967e-05,2.8477e-06,0.00029986,0.000909,1
2.9571e-06,4.1783e-07,2.9241e-05,0.000683,1
5.3873e-05,1.4004e-05,0.00046249,0.00116,1
0.0068925,0.0036368,0.090691,0.000647,1
0.0048505,0.00044918,0.19375,0.000668,1
1.0106e-07,4.5596e-05,0.0012392,0.001206,2
0.0013501,0.00022821,0.015518,0.000959,1
8.6242e-05,6.0846e-05,0.0020113,0.000961,1
8.5114e-07,1.6462e-07,1.0296e-05,0.000643,1
0.00022629,0.00014805,0.0051763,0.00112,1
6.1686e-06,4.8576e-06,0.00013678,0.000937,1
0.00049659,2.2371e-05,0.011185,0.000888,2
0.00088231,0.00028635,0.0080642,0.000894,1
6.8994e-06,2.8138e-06,9.5356e-05,0.00068,1
5.203e-06,1.074e-06,6.0165e-05,0.000704,2
0.00049066,5.2042e-05,0.0049132,0.000914,1
8.4432e-07,4.8246e-07,2.8135e-05,0.000695,1
5.4988e-05,3.661e-05,0.0011301,0.000912,2
1.7087e-05,2.1363e-06,0.0013712,0.000912,1
0.0010715,0.0049522,0.097889,0.000905,1
2.5492e-06,4.9627e-06,0.00020654,0.000872,1
1.2438e-05,4.1151e-06,0.00019804,0.000673,1
0.0003783,0.00022794,0.0084976,0.000703,1
1.8896e-05,7.8379e-07,0.00010299,0.000655,1
5.2804e-05,2.661e-06,0.00057446,0.000942,1
5.9847e-05,0.00015928,0.0038695,0.000898,1
1.1047e-06,2.9267e-06,6.4089e-05,0.000688,1
9.6046e-07,4.6424e-07,1.5646e-05,0.000956,1
3.0416e-06,1.1447e-05,0.00048316,0.000636,1
0.00032507,0.00014246,0.0065421,0.000939,1
2.3812e-06,2.248e-07,4.8779e-05,0.000668,1
2.3696e-05,2.3872e-05,0.00056415,0.001161,1
9.1642e-06,2.5606e-05,0.00063792,0.000644,1
1.1218e-05,1.212e-06,0.00011965,0.000667,1
1.829e-05,3.2116e-05,0.00050519,0.000706,1
6.2708e-05,3.7638e-05,0.0016371,0.000676,2
2.2188e-06,2.4012e-06,9.5845e-05,0.000946,1
5.1324e-05,3.3783e-05,0.00072254,0.001249,1
0.0002198,1.4903e-05,0.0035023,0.001145,1
1.2931e-05,1.4056e-06,0.00014427,0.000654,2
7.1488e-05,6.5718e-06,0.00075485,0.000673,2
6.2968e-06,3.7291e-06,0.00014273,0.000898,1
2.7077e-06,7.1917e-07,3.3356e-05,0.000945,1
2.6632e-05,3.2157e-06,0.00027887,0.000672,1
0.0043166,0.014162,0.31112,0.00112,1
0.00042435,5.907e-05,0.0044041,0.000786,2
1.5393e-06,2.7339e-05,0.0005188,0.000956,1
6.3177e-07,1.6292e-06,8.8317e-05,0.000656,1
3.5646e-05,3.0181e-06,0.00027916,0.000683,1
8.6129e-07,2.5983e-06,9.4482e-05,0.000742,1
0.00024213,0.0028031,0.15207,0.000924,1
2.6424e-05,2.6662e-06,0.00030858,0.000641,2
1.4221e-05,3.841e-05,0.0013653,0.000655,1
0.0020263,0.00026092,0.028918,0.000946,1
9.7093e-06,2.5201e-06,0.00027797,0.000866,1
0.012767,0.0058568,0.15082,0.001119,1
0.0004151,0.0001437,0.0032613,0.001245,1
8.675e-06,2.7731e-07,0.00019353,0.000659,1
0.00022466,5.5203e-05,0.0038338,0.000904,2
7.892e-05,0.00017559,0.0035348,0.001246,1
0.0003269,0.00015583,0.0044213,0.000968,1
0.00078119,0.00028584,0.014157,0.000917,1
3.8724e-06,7.0085e-05,0.00059036,0.001128,2
0.00024634,8.0425e-05,0.0053239,0.000951,2
9.7107e-06,2.34e-06,0.00013057,0.000876,1
2.6522e-05,2.2708e-05,0.0017608,0.000663,2
1.7496e-06,0.00016851,0.0065609,0.000934,1
1.7002e-05,3.0752e-06,0.00036006,0.000703,1
4.0951e-06,7.1171e-06,0.00017051,0.000986,1
7.4531e-06,2.6404e-06,4.998e-05,0.000712,1
1.2217e-05,1.7572e-05,0.00061237,0.00097,1
0.00012058,1.7081e-05,0.0027002,0.00119,2
6.6802e-05,8.4678e-06,0.0008222,0.000911,1
1.4688e-05,4.0812e-06,0.0004669,0.000877,1
6.4642e-05,2.6835e-06,0.00050248,0.000677,1
0.00014989,3.6404e-05,0.0018002,0.001147,1
0.0017916,0.0010353,0.043896,0.000699,1
4.6401e-06,3.7135e-06,5.6863e-05,0.000718,1
0.00016598,5.9899e-06,0.0014813,0.001,1
1.3187e-05,9.7441e-06,0.00032404,0.000702,1
0.0021386,0.00065896,0.030472,0.00093,1
0.0091596,0.001058,0.14321,0.001162,1
0.34362,0.66854,17.216,0.001393,1
0.00055998,0.00018048,0.0062984,0.000922,1
0.00019538,0.00026315,0.006499,0.001194,1
4.6873e-06,7.3869e-07,7.6221e-05,0.001171,1
0.00012506,4.7102e-05,0.0017274,0.001399,1
4.2412e-06,1.4803e-06,4.884e-05,0.001124,1
0.00024042,4.4964e-05,0.0025978,0.000683,1
0.00071074,4.2325e-05,0.0093541,0.000937,1
4.8246e-08,1.1735e-06,2.7755e-05,0.000645,1
0.0033823,0.010313,0.35246,0.000962,1
1.1886e-05,6.9576e-07,0.00011087,0.000649,2
4.4001e-05,2.5061e-06,0.00055028,0.000974,1
0.00014025,2.2924e-05,0.0022488,0.000676,2
1.1644e-05,2.0402e-07,0.00019152,0.000905,1
6.759e-06,1.9066e-06,0.00012447,0.000902,1
0.00097535,0.00049921,0.0054119,0.000955,1
6.8663e-06,8.232e-07,0.00011367,0.000694,2
2.5085e-05,2.4529e-06,0.00022979,0.000717,1
0.00021089,0.00014017,0.008079,0.000954,1
0.0016233,0.0015785,0.045694,0.001186,1
3.7075e-06,8.6758e-07,2.5768e-05,0.000648,1
0.00027199,0.00013866,0.0037627,0.000987,1
3.8085e-06,1.3733e-06,7.1231e-05,0.000898,1
1.4212e-05,3.0854e-06,0.00014037,0.000946,1
3.688e-06,1.3521e-06,3.9929e-05,0.000969,1
5.4097e-05,8.1959e-06,0.00055509,0.000881,1
1.5663e-06,1.0201e-06,4.2978e-05,0.001146,1
0.0035663,0.0011212,0.090143,0.000702,1
1.7784e-05,0.00020267,0.0083104,0.000687,1
9.7903e-06,2.3797e-06,0.00011003,0.000896,1
0.0003254,0.0010282,0.0034746,0.000944,1
5.8158e-05,2.7075e-06,0.0013586,0.000714,1
1.3851e-05,7.3975e-06,0.00033518,0.001185,1
2.9487e-05,5.6342e-06,0.00039293,0.000667,1
0.0029121,0.0010086,0.053105,0.000747,1
0.0083198,0.0023943,0.18074,0.000616,1
2.945e-05,4.0269e-06,0.00036072,0.001018,1
3.3997e-06,8.5424e-07,5.7241e-05,0.00142,2
9.4719e-05,5.5339e-06,0.00065916,0.000889,1
2.9372e-06,4.202e-06,0.00013849,0.000667,1
0.029391,0.010867,0.70464,0.000667,1
6.123e-06,2.1185e-06,0.00014511,0.000926,2
0.00022036,2.5116e-05,0.0039742,0.000646,1
2.0307e-05,6.9083e-05,0.0028587,0.001159,1
0.035581,0.0033616,0.20091,0.000959,1
0.00018369,2.3611e-05,0.0032864,0.001198,1
1.9561e-05,4.8425e-05,0.0012397,0.000917,1
1.0534e-05,7.6752e-06,0.00079024,0.000677,1
4.2219e-05,1.0155e-05,0.00034251,0.000691,1
2.402e-07,5.4774e-07,7.7035e-06,0.000694,1
1.1289e-05,5.089e-06,0.00011973,0.001267,2
0.090221,0.011143,0.60037,0.000683,1
7.7145e-05,0.0014393,0.055753,0.000702,1
0.0001082,3.3998e-05,0.00194,0.000677,1
5.2874e-06,1.6092e-06,6.3715e-05,0.000685,1
2.0033e-06,2.184e-06,6.8541e-05,0.001014,1
0.00064936,0.00054433,0.020722,0.000948,1
0.00057523,3.8619e-05,0.0070663,0.00097,1
9.8368e-05,5.1893e-06,0.0011153,0.001168,2
28.33,0.71051,701.04,0.000991,1
2.0581e-05,1.8262e-06,0.00021557,0.000639,1
5.3458e-05,1.6619e-05,0.00060999,0.001397,1
0.0021588,0.0017296,0.048248,0.001218,1
3.8376e-07,3.8259e-07,2.1422e-05,0.000635,1
2.0937e-05,7.86e-07,0.00020101,0.000881,1
2.1892e-05,7.9754e-06,0.00030789,0.000924,1
2.1093e-06,6.6189e-07,4.0098e-05,0.001007,1
0.00012485,8.8276e-05,0.011299,0.000962,1
0.0038044,0.0079354,0.34623,0.001123,1
1.9351e-06,2.0183e-06,0.00011603,0.000929,1
6.638e-06,1.0302e-06,7.006e-05,0.000697,1
0.00026593,0.00021669,0.027501,0.001187,1
4.9868e-06,4.023e-06,0.00012322,0.001344,1
6.9761e-06,4.3483e-06,0.00010533,0.00112,1
0.00057779,0.00020029,0.0057842,0.001149,1
4.6033e-05,3.0091e-05,0.0005643,0.000668,1
0.00025017,2.0824e-05,0.002178,0.000652,2
1.0916e-05,9.1301e-06,0.00027317,0.000922,1
0.00020995,7.3769e-05,0.0019997,0.00116,1
7.1735e-09,1.7015e-06,2.2497e-05,0.000928,1
3.0766e-05,7.0524e-06,0.00040223,0.000931,1
0.010392,0.0019782,0.12818,0.00116,2
0.00038191,0.0003937,0.011876,0.00109,1
2.8817e-06,1.508e-06,5.8523e-05,0.001189,1
6.1854e-05,2.7656e-05,0.00089808,0.0007,1
4.1933e-06,1.3134e-06,4.6946e-05,0.000939,1
0.0024739,0.0042072,0.15547,0.001128,1
0.0084218,0.00046016,0.080247,0.00116,2
3.8236e-06,1.0594e-05,0.00061549,0.000669,1
4.0011e-05,4.4582e-05,0.001183,0.0009,1
1.3117e-06,5.1935e-07,2.2192e-05,0.000954,1
7.0481e-06,3.3061e-07,8.2636e-05,0.000884,1
7.0073e-05,6.1684e-05,0.0018469,0.000932,1
0.004223,0.00079914,0.060452,0.000888,1
0.00029189,8.4034e-05,0.0039321,0.001175,1
0.0080245,0.00079619,0.086427,0.000705,2
1.1641e-05,2.9091e-06,0.00015968,0.000965,1
1.3001e-05,1.8331e-05,0.00064292,0.000874,1
4.962e-05,2.6426e-06,0.00062518,0.000695,1
0.00079333,6.1353e-05,0.012284,0.00071,2
1.3809e-05,9.2042e-06,0.00021863,0.000721,1
5.9298e-06,2.0584e-06,0.00014691,0.000705,1
0.0014396,0.00013503,0.022611,0.000948,2
1.2022e-05,1.2778e-06,0.00010675,0.000949,2
2.0882e-06,1.9969e-06,3.1536e-05,0.001131,1
5.5088e-05,1.1936e-05,0.00059124,0.000902,1
0.0002266,3.0004e-05,0.0050079,0.001194,1
5.0135e-06,6.3002e-06,0.00011361,0.000931,1
1.7659e-05,3.236e-05,0.00066069,0.000658,1
2.5691e-06,1.1706e-05,0.00043604,0.00069,1
0.00015331,5.7905e-05,0.0034102,0.000686,2
0.00014828,0.00021032,0.008679,0.000937,1
9.316e-07,1.3714e-06,3.2345e-05,0.001215,1
4.7571e-05,2.4387e-05,0.0011773,0.001125,1
0.030097,0.0087048,0.24933,0.000687,1
0.00015234,1.2362e-05,0.0015587,0.00095,1
1.1221e-05,2.3859e-06,8.2537e-05,0.000976,1
2.1835e-05,5.8361e-06,0.00028579,0.000634,1
0.00073158,0.00030987,0.011017,0.001156,1
1.1637e-05,2.9059e-06,0.00028715,0.000948,1
3.8057e-05,3.5943e-06,0.00085912,0.000948,1
0.00014012,2.3307e-05,0.002129,0.000648,1
6.1106e-05,2.4533e-05,0.00039189,0.000916,1
3.4056e-05,0.0019338,0.029538,0.000938,1
1.1166e-05,6.4966e-06,0.00022555,0.000678,1
0.0011581,0.00095203,0.030514,0.000992,1
2.7741e-05,8.4674e-06,0.00045829,0.000875,1
0.00061668,7.324e-05,0.0093697,0.000942,2
4.7451e-05,2.2865e-05,0.0011648,0.001217,1
1.379e-05,3.5396e-06,0.000193,0.001181,2
4.3949e-05,7.4481e-06,0.00057391,0.000894,1
0.00015749,4.1664e-05,0.0023908,0.000683,1
8.2258e-06,6.0043e-06,0.00021944,0.001162,1
5.2693e-06,7.7225e-06,0.00051366,0.000712,1
6.8219e-05,1.039e-05,0.00081043,0.001142,3
4.7709e-06,1.0159e-06,4.9057e-05,0.000685,1
4.3723e-06,6.1117e-06,0.00022471,0.0007,1
0.00067283,0.00012433,0.011597,0.001179,1
1.9677e-07,1.6162e-06,1.6219e-05,0.00065,1
0.0032827,0.001982,0.070339,0.000901,1
0.0031878,0.001773,0.058454,0.000929,1
6.3967e-06,5.5055e-07,0.0001035,0.000935,2
2.1406e-06,1.4545e-06,3.9628e-05,0.001198,1
1.5998e-06,2.269e-07,1.1447e-05,0.000671,1
0.00025362,0.00052749,0.010222,0.001128,1
0.0081109,0.0025521,0.15677,0.000957,1
5.0092e-05,2.2493e-05,0.00056747,0.000923,1
0.00022644,8.0507e-05,0.0075084,0.000902,2
8.781e-05,3.9572e-05,0.001909,0.000663,2
1.3193e-05,1.0099e-06,0.00015523,0.00067,2
9.2485e-05,8.4407e-06,0.00087124,0.000649,1
0.00019488,6.6869e-05,0.0076368,0.001374,2
0.00013119,3.4582e-05,0.0013566,0.000918,1
1.1926e-05,2.0262e-06,0.00010414,0.0012,1
6.6112e-06,1.4176e-06,0.00010046,0.001225,1
0.00023236,0.00021904,0.01163,0.001384,1
7.4868e-07,1.3247e-07,7.8707e-06,0.00066,1
2.3166e-06,4.836e-06,0.0001043,0.001314,1
4.6365e-05,0.00014754,0.0043747,0.001384,1
1.7697e-05,1.8041e-05,0.00066121,0.00095,1
0.00035359,0.00029494,0.01852,0.001258,1
1.2574e-06,6.8234e-07,2.1128e-05,0.00065,1
1.8445e-05,2.9748e-06,0.00013261,0.000695,1
1.4129e-05,6.7041e-06,0.00075125,0.000696,1
1.4677e-05,3.8118e-06,0.00018305,0.000922,1
5.2292e-06,5.1953e-07,0.0001184,0.000883,1
0.00087549,0.00010913,0.010021,0.000962,1
5.2209e-06,9.0937e-07,3.6938e-05,0.000933,1
2.7283e-05,6.8381e-06,0.00036903,0.00092,1
0.00039548,3.591e-05,0.0042198,0.001368,2
1.039e-05,1.4495e-06,9.9212e-05,0.000729,2
3.1869e-05,7.5762e-06,0.00042872,0.000725,1
1.1817e-05,1.7288e-06,0.00024959,0.000941,2
0.44307,0.21277,10.162,0.001212,1
4.1561e-06,1.2422e-06,0.00024054,0.00092,1
4.5094e-07,1.1793e-06,2.3397e-05,0.00097,1
3.383e-05,1.2703e-06,0.00085038,0.0007,2
0.00082139,0.00027742,0.030778,0.000951,1
9.3918e-06,6.842e-06,0.00015521,0.000883,1
6.7941e-07,9.1611e-07,2.6612e-05,0.000715,2
0.063587,0.0077371,1.3594,0.000917,1
5.9015e-06,7.3443e-07,7.0062e-05,0.001376,1
0.0032389,0.0037757,0.080719,0.001201,1
1.5492e-06,8.7518e-07,4.1956e-05,0.000677,1
0.00033274,0.00030849,0.012721,0.001127,1
4.3863e-05,1.5226e-05,0.00086732,0.000643,1
3.6552e-06,3.2496e-06,8.1959e-05,0.000973,2
3.1363e-05,9.193e-06,0.0002321,0.001124,1
1.3584e-05,3.3283e-06,0.00029848,0.00095,2
9.1725e-07,2.53e-06,0.0001521,0.000662,1
5.0907e-05,2.33e-05,0.00078574,0.001125,1
4.6371e-05,1.7604e-05,0.0012807,0.000935,1
2.245e-06,1.4085e-06,2.9248e-05,0.000653,1
0.76005,0.085995,8.4927,0.000938,1
6.1372e-05,0.00029244,0.0054877,0.00065,1
0.011579,0.0025226,0.22218,0.000659,1
0.11857,0.66663,22.873,0.001453,1
0.00019472,5.4685e-06,0.0025135,0.000671,1
3.629e-05,6.1875e-06,0.00056547,0.000632,1
0.0011116,0.00015501,0.013861,0.000694,1
3.2312e-06,8.6425e-07,2.0633e-05,0.000734,2
2.7464e-06,1.4561e-06,4.3692e-05,0.00075,1
3.9774e-06,1.3608e-06,4.4906e-05,0.000698,1
0.00085127,0.00044518,0.020239,0.001145,1
0.002544,0.00019601,0.017746,0.00097,2
8.8247e-06,8.7596e-07,0.00012647,0.00066,1
1.0506e-06,7.2184e-07,1.745e-05,0.000952,1
0.0051097,0.0022406,0.072041,0.001422,2
0.00062646,3.9226e-05,0.0044877,0.000887,1
0.0020564,0.002298,0.085495,0.000934,1
2.5348e-06,1.1998e-05,0.00061683,0.000639,1
1.9843e-05,1.7346e-06,0.00025866,0.000636,2
0.019265,0.0031794,0.17832,0.000648,1
1.0205e-06,2.3688e-07,1.1288e-05,0.000678,1
5.8579e-06,2.0222e-06,0.00021746,0.001177,1
7.0101e-06,2.9434e-06,6.295e-05,0.000674,1
0.00047604,0.00065337,0.011895,0.001411,1
4.5878e-05,5.5413e-05,0.0020812,0.000937,1
5.363e-05,5.8003e-06,0.00088189,0.000973,1
5.059e-06,3.8719e-05,0.00028214,0.00069,1
2.1591e-07,1.7869e-05,0.00045757,0.000867,1
2.5099e-05,7.3862e-05,0.0017087,0.00116,2
0.0024706,0.00023486,0.028073,0.001184,1
1.2418e-06,4.4869e-06,0.00021817,0.000699,1
0.00037681,0.0025169,0.025915,0.000919,1
0.0022378,0.0028165,0.076952,0.001218,1
5.1564e-06,2.2014e-06,8.0454e-05,0.000744,1
8.7498e-06,7.8599e-06,5.8747e-05,0.001005,1
6.6561e-06,8.1402e-07,6.2087e-05,0.000913,1
0.00013236,6.4023e-06,0.0016392,0.000948,2
1.343e-06,5.0021e-06,6.363e-05,0.000682,1
3.9101e-05,2.4924e-05,0.00088434,0.000925,1
0.0021335,0.0014667,0.03268,0.000914,1
4.0892e-06,2.1512e-06,4.5133e-05,0.000666,1
1.0873e-06,3.9433e-07,1.9116e-05,0.00095,1
0.00016776,2.8105e-05,0.0023429,0.00091,1
7.2029e-07,4.0299e-07,5.471e-06,0.000743,1
2.3757e-05,5.2893e-06,0.00036605,0.001087,1
0.0016513,0.00025675,0.017066,0.000934,2
0.00091197,0.00023461,0.0099363,0.000941,1
0.00010245,7.0384e-05,0.0030343,0.000935,1
0.0092113,0.00072602,0.11601,0.001463,2
1.314e-05,6.5307e-06,0.00038809,0.001207,1
0.00067099,0.00029561,0.01093,0.000889,1
9.0397e-06,6.549e-06,0.00020905,0.000725,1
1.654e-05,3.0803e-06,0.00021258,0.000642,1
5.6176e-05,4.8622e-05,0.0017807,0.001163,1
1.4488e-05,4.2887e-06,4.843e-05,0.000689,1
1.0891e-05,2.8701e-06,0.00015666,0.001451,2
0.089813,0.020051,1.071,0.00064,1
6.3414e-06,7.3511e-07,8.1058e-05,0.000644,1
0.00010566,3.9369e-06,0.0012184,0.000751,2
1.1823e-06,5.7984e-07,2.9046e-05,0.000953,1
8.9226e-06,2.1967e-06,0.00015993,0.001151,1
8.4338e-05,9.6762e-05,0.0045205,0.000721,1
0.00011119,0.00034929,0.012232,0.001183,1
0.01122,0.0027066,0.58975,0.000702,2
1.5093e-05,1.7617e-06,0.00021716,0.000711,2
5.7464e-06,3.2537e-06,7.189e-05,0.000695,1
2.6666e-05,3.3398e-05,0.00058712,0.000713,1
2.4792e-05,1.4556e-05,0.00033222,0.000739,1
8.4384e-06,6.7199e-07,9.8113e-05,0.000902,1
3.1516e-06,1.3934e-06,7.5641e-05,0.001142,1
1.6999e-05,8.8176e-07,0.00016912,0.001156,1
4.255e-05,9.3291e-06,0.0011419,0.000958,1
0.12968,0.025925,1.8173,0.001137,1
3.4428e-05,2.2213e-06,0.0005193,0.000697,1
8.9116e-05,2.9072e-06,0.0010434,0.001281,1
6.127e-06,2.3507e-07,5.7603e-05,0.000975,1
8.652e-06,7.6222e-06,0.0001442,0.000756,1
1.6073e-05,2.9072e-05,0.0012299,0.000997,1
2.388e-06,5.9046e-07,3.1736e-05,0.000939,1
0.00039818,6.2483e-05,0.0042211,0.000714,1
0.003388,0.0015857,0.056383,0.001021,2
1.1498e-06,2.213e-06,9.5969e-05,0.001011,1
9.6715e-06,2.3291e-06,0.00026315,0.000719,1
2.4002e-05,1.3276e-05,0.0017411,0.001278,3
0.0010518,0.00071151,0.067999,0.001034,1
6.5328e-06,2.797e-06,6.7279e-05,0.000938,1
2.5668e-07,1.7881e-07,4.5524e-06,0.000704,1
5.9349e-05,4.1089e-06,0.00075274,0.000951,1
3.1742e-05,6.5241e-05,0.0010609,0.000667,2
0.00015184,3.2338e-05,0.0024189,0.00142,2
5.0945e-06,5.9772e-06,0.00022845,0.001182,1
0.33855,0.66684,15.459,0.001258,3
1.2029e-06,3.2217e-06,5.1028e-05,0.000752,1
5.0892e-07,3.2477e-06,0.00012454,0.000896,1
2.9453e-05,2.0019e-05,0.00045825,0.000953,1
3.0633e-06,8.7363e-07,3.5506e-05,0.000677,1
1.3471e-05,7.3009e-07,0.00015816,0.000932,1
1.7205e-05,1.2218e-06,0.00016719,0.001227,1
1.0391e-05,1.1732e-06,0.00012255,0.000937,1
0.0028294,0.0012445,0.041813,0.001132,1
6.9967e-05,8.3653e-06,0.0021225,0.000667,1
2.8665e-05,2.541e-05,0.00081299,0.001132,1
8.0998e-05,3.9515e-05,0.0031371,0.000696,1
0.0019596,0.00023602,0.011815,0.000941,1
1.135e-05,1.3069e-05,0.00040228,0.001231,1
0.0041215,0.00074621,0.034235,0.001232,1
0.005411,0.00096429,0.056719,0.000888,1
0.027087,0.0068951,0.46478,0.000699,1
0.00015955,0.00024796,0.0081934,0.000694,1
0.00014603,3.249e-05,0.0024728,0.000665,1
3.4727e-06,5.6721e-06,0.00024761,0.000907,2
0.00010769,2.9769e-05,0.00094844,0.000904,2
0.00020528,9.3527e-06,0.0021692,0.000959,1
0.0012571,0.00020949,0.018654,0.001129,2
2.3494e-05,7.3335e-06,0.0002336,0.000672,1
0.0033146,0.0022693,0.044003,0.001142,1
2.9134e-06,6.5184e-07,0.00011523,0.000976,2
2.0061e-05,6.0219e-06,0.00051774,0.000649,1
7.2706e-05,1.6217e-06,0.0006029,0.001174,1
2.1478e-05,1.3161e-05,0.00024957,0.000961,1
3.2793e-06,4.9557e-07,5.5738e-05,0.000898,1
0.00010242,1.5967e-05,0.00085475,0.001212,2
1.4111e-05,4.4145e-05,0.0024312,0.001174,1
0.0037181,0.0036162,0.11544,0.000888,1
0.0066117,0.0031364,0.071787,0.000704,1
5.9617e-06,3.2446e-06,9.7201e-05,0.000944,1
0.0019258,0.00073528,0.023643,0.000901,1
1.1121e-05,2.7175e-06,0.00024541,0.000667,1
0.00012223,1.9513e-05,0.00094276,0.000681,2
0.0019977,0.00075314,0.033157,0.001225,1
7.0464e-06,1.0331e-06,9.531e-05,0.001007,1
0.00018924,0.0010047,0.015217,0.000705,1
0.0074701,0.0014087,0.10127,0.001142,1
4.8729e-06,1.7008e-05,0.00050357,0.000963,1
0.005192,0.0040856,0.14936,0.001126,1
9.4988e-07,1.2742e-06,9.1128e-05,0.001123,2
4.1727e-05,7.1779e-05,0.00088849,0.000674,1
7.1275e-05,8.6751e-05,0.0013273,0.000726,1
1.0673e-05,6.0458e-06,0.00042413,0.000639,1
0.00018308,0.0002116,0.0077876,0.001162,1
4.3571e-06,4.5025e-06,9.1392e-05,0.000694,1
8.4606e-07,3.9585e-07,8.8185e-06,0.000623,1
0.0058547,0.00037145,0.065923,0.000642,1
6.7187e-06,2.4544e-06,5.2365e-05,0.000666,1
2.2543e-07,1.2762e-06,2.3389e-05,0.000914,1
4.6687e-06,9.7982e-07,8.4192e-05,0.000881,1
0.043405,0.0066668,0.46437,0.000974,1
7.3894e-07,7.1033e-07,2.3194e-05,0.000621,1
0.0054334,0.0078533,0.14996,0.000991,1
1.3563e-05,1.7147e-05,0.00056507,0.00067,1
3.1704e-06,2.1134e-06,7.1607e-05,0.000635,1
0.0035693,0.001323,0.053223,0.000926,1
0.00038154,2.6998e-05,0.0048789,0.00095,2
3.0895e-05,1.568e-05,0.00058246,0.000873,1
3.4044e-06,6.9741e-07,6.0617e-05,0.000685,1
1.1274e-06,2.6119e-06,5.1459e-05,0.000975,1
0.00052019,0.00018076,0.0066324,0.000962,1
6.9577e-05,9.1286e-06,0.00080589,0.001385,2
1.3964e-06,6.636e-07,2.4794e-05,0.000647,1
5.9699e-06,0.00023823,0.0085177,0.000911,1
0.00087127,2.721e-05,0.0081316,0.000947,2
4.8341e-05,2.5362e-06,0.00058121,0.000907,2
0.0001404,7.4432e-05,0.0028946,0.001471,1
1.1311e-05,7.6324e-06,0.00026574,0.000908,1
8.5535e-06,3.38e-06,0.00015527,0.000897,1
5.7935e-06,5.1589e-07,4.9866e-05,0.000698,1
2.4816e-07,3.5301e-07,2.0048e-05,0.00152,1
1.0507e-06,1.6918e-07,1.2326e-05,0.001355,1
2.776e-05,1.1684e-06,0.0004273,0.00069,1
7.0838e-05,7.4452e-05,0.0013056,0.000928,2
0.00079092,4.8572e-05,0.0096854,0.00074,1
0.00059035,0.0001419,0.01139,0.000727,1
2.1201,0.69219,73.719,0.000931,1
0.011712,0.0024019,0.18676,0.00117,1
2.8045e-06,2.9831e-06,7.5572e-05,0.000651,1
8.8379e-05,3.331e-05,0.0019265,0.001247,1
3.0973e-05,6.1157e-06,0.00054956,0.000704,1
3.2685e-06,2.5155e-06,6.769e-05,0.000924,1
0.00015905,6.9508e-05,0.003284,0.000701,1
3.1514e-06,9.0904e-06,0.00045874,0.001006,1
5.1095e-05,1.6156e-05,0.00062898,0.000899,1
5.8034e-05,3.851e-06,0.00052345,0.000668,1
0.0050644,0.00024595,0.043967,0.001126,2
5.6747e-06,5.6115e-07,7.4439e-05,0.001169,1
0.00011524,2.7926e-05,0.001891,0.001132,2
2.0909e-05,1.2828e-05,0.00040941,0.000918,1
0.0044929,0.0020316,0.040972,0.000677,1
1.2581e-05,9.4945e-06,0.00032306,0.001003,1
4.0487e-06,5.7782e-06,0.00018224,0.001135,1
2.1922e-06,2.5776e-06,0.00030863,0.000664,2
6.6687e-06,6.4801e-07,5.6695e-05,0.00091,1
3.3727e-07,1.014e-06,7.0862e-05,0.001187,1
1.0466e-05,5.8622e-06,0.0001575,0.000676,1
0.081122,0.0063432,1.5225,0.001001,1
2.1708e-05,1.8798e-06,0.00017466,0.001113,1
0.00016477,0.00010491,0.0022705,0.000616,1
7.5698e-06,2.1665e-05,0.00098668,0.000925,1
